Virginia Cavaliers,Virginia,Darion Atkins,F,80,234,JR,"Clinton, MD",MD
Virginia Cavaliers,Virginia,Jeff Jones,F,78,195,FR,"Charlottesville, VA",VA
Virginia Cavaliers,Virginia,Devon Hall,G,77,210,FR,"Virginia Beach, VA",VA
Virginia Tech Hokies,Virginia Tech,Malik Mueller,G,75,210,FR,--,--
Virginia Tech Hokies,Virginia Tech,Joey Van Zegeren,F,82,225,SO,--,--
Virginia Tech Hokies,Virginia Tech,Adam Smith,G,73,170,SO,"Jonesboro, GA",GA
Virginia Tech Hokies,Virginia Tech,Cadarian Raines,F,81,238,SR,"Petersburg, VA",VA
Virginia Tech Hokies,Virginia Tech,Devin Wilson,G,76,185,FR,"Mckees Rocks, PA",PA
Virginia Tech Hokies,Virginia Tech,Greg Donlon,F,80,230,JR,"Midlothian, VA",VA
Virginia Tech Hokies,Virginia Tech,Ben Emelogu,G,77,205,FR,"Grand Prairie, TX",TX
Virginia Tech Hokies,Virginia Tech,Maurice Kirby,F,81,235,FR,"Chandler, AZ",AZ
Virginia Tech Hokies,Virginia Tech,Christian Beyer,F,79,200,JR,"New Bern, NC",NC
Virginia Tech Hokies,Virginia Tech,Will Johnston,G,75,185,JR,"Midlothian, VA",VA
Virginia Tech Hokies,Virginia Tech,Jarell Eddie,G-F,79,220,SR,"Charlotte, NC",NC
Virginia Tech Hokies,Virginia Tech,Trevor Thompson,F,83,210,FR,"Indianapolis, IN",IN
Virginia Tech Hokies,Virginia Tech,Marshall Wood,G-F,80,210,SO,"Rustburg, VA",VA
Virginia Tech Hokies,Virginia Tech,C.J. Barksdale,F,80,235,JR,"Danville, VA",VA
Wake Forest Demon Deacons,Wake Forest,Madison Jones,G,73,160,SO,"Raleigh, NC",NC
Wake Forest Demon Deacons,Wake Forest,Devin Thomas,F,81,245,SO,"Harrisburg, PA",PA
Wake Forest Demon Deacons,Wake Forest,Daniel Green,F,82,230,SO,"Colleyville, TX",TX
Wake Forest Demon Deacons,Wake Forest,Greg McClinton,F,79,185,FR,"Winston-salem, NC",NC
Wake Forest Demon Deacons,Wake Forest,Coron Williams,G,73,170,SR,"Midlothian, VA",VA
Wake Forest Demon Deacons,Wake Forest,Miles Overton,G,76,210,FR,"Philadelphia, PA",PA
Wake Forest Demon Deacons,Wake Forest,Travis McKie,F,79,220,SR,"Richmond, VA",VA
Wake Forest Demon Deacons,Wake Forest,Andre Washington,C,84,240,SO,"Rocky Mount, VA",VA
Wake Forest Demon Deacons,Wake Forest,Aaron Rountree III,F,80,195,SO,"Wilson, NC",NC
Wake Forest Demon Deacons,Wake Forest,Tyler Cavanaugh,F,81,230,SO,"Jamesville, NY",NY
Wake Forest Demon Deacons,Wake Forest,Duke Antonelli,G,75,200,SO,"Mechanicsburg, PA",PA
Wake Forest Demon Deacons,Wake Forest,Grant O'Brien,F,79,195,SO,"North Andover, MA",MA
Wake Forest Demon Deacons,Wake Forest,Doug Niedrich,F,78,200,JR,"Kildeer, IL",IL
Wake Forest Demon Deacons,Wake Forest,Arnaud-William Adala Moto,NA,78,225,SO,"Yaounde, Cameroon",Cameroon
Wake Forest Demon Deacons,Wake Forest,Codi Miller-McIntyre,G,75,195,SO,"Concord, NC",NC
East Tennessee State Buccaneers,East Tenn St,Petey McClain,G,72,185,SO,"Mobile, AL",AL
East Tennessee State Buccaneers,East Tenn St,Devin Harris,G,76,200,FR,"Tampa, FL",FL
East Tennessee State Buccaneers,East Tenn St,Rashawn Rembert,G,75,195,JR,"Tampa, FL",FL
East Tennessee State Buccaneers,East Tenn St,Jalen Riley,G,72,150,JR,"Racine, WI",WI
East Tennessee State Buccaneers,East Tenn St,Isaac Banks,F,79,215,FR,"New Orleans, LA",LA
East Tennessee State Buccaneers,East Tenn St,Todd Halvorsen,G,75,190,SR,"Kingsport, TN",TN
East Tennessee State Buccaneers,East Tenn St,A.J. Merriweather,G,74,185,FR,"Jackson, TN",TN
East Tennessee State Buccaneers,East Tenn St,Lester Wilson,F,76,215,SO,"Knoxville, TN",TN
East Tennessee State Buccaneers,East Tenn St,Hunter Harris,F,79,235,SR,"Nashville, TN",TN
East Tennessee State Buccaneers,East Tenn St,Darius Forrest,F,78,190,JR,"Jackson, MS",MS
East Tennessee State Buccaneers,East Tenn St,Adam Denison,F,75,190,FR,"Kingsport, TN",TN
East Tennessee State Buccaneers,East Tenn St,Leonard Smith Jr.,F,77,240,JR,"Hickman, KY",KY
East Tennessee State Buccaneers,East Tenn St,Lukas Poderis,F,80,250,SR,"Port Richey, FL",FL
East Tennessee State Buccaneers,East Tenn St,Kinard Gadsden-Gilliard,F,78,250,SR,"Georgetown, SC",SC
East Tennessee State Buccaneers,East Tenn St,Ron Giplaye,F,78,250,JR,"Lowell, MA",MA
Florida Gulf Coast Eagles,Florida Gulf Coast,Nate Hicks,C,82,217,JR,"Panama City Beach, FL",FL
Florida Gulf Coast Eagles,Florida Gulf Coast,Bernard Thompson,G,75,166,JR,"Conyers, GA",GA
Florida Gulf Coast Eagles,Florida Gulf Coast,Julian DeBose,G,76,196,JR,"Washington, DC",DC
Florida Gulf Coast Eagles,Florida Gulf Coast,Armand Shoon,G,75,180,FR,"Miami, FL",FL
Florida Gulf Coast Eagles,Florida Gulf Coast,Jamail Jones,G,78,215,JR,"Atlanta, GA",GA
Florida Gulf Coast Eagles,Florida Gulf Coast,Logan Hovey,F,79,210,FR,"Orlando, FL",FL
Florida Gulf Coast Eagles,Florida Gulf Coast,Nick Pellar,F,78,205,SO,"Munster, IN",IN
Florida Gulf Coast Eagles,Florida Gulf Coast,Eric McKnight,F,81,210,JR,"Raleigh, NC",NC
Florida Gulf Coast Eagles,Florida Gulf Coast,Filip Cvjeticanin,F,81,218,JR,"Zagreb, Croatia",Croatia
Florida Gulf Coast Eagles,Florida Gulf Coast,Chase Fieler,F,80,225,SR,"Parkersburg, WV",WV
Florida Gulf Coast Eagles,Florida Gulf Coast,TeJai Allen,G,76,198,FR,"Jacksonville, FL",FL
Florida Gulf Coast Eagles,Florida Gulf Coast,Kevin Boyle,G,69,175,JR,"Rahway, NJ",NJ
Florida Gulf Coast Eagles,Florida Gulf Coast,Marcus Blake,F,79,196,JR,"Miami, FL",FL
Florida Gulf Coast Eagles,Florida Gulf Coast,Dajuan Graf,G,72,170,SO,"Charlotte, NC",NC
Florida Gulf Coast Eagles,Florida Gulf Coast,Brett Comer,G,75,192,JR,"Winter Park, FL",FL
Florida Gulf Coast Eagles,Florida Gulf Coast,Brian Greene Jr.,NA,75,205,SO,"Chicago, IL",IL
Jacksonville Dolphins,Jacksonville,Jeremy Bogus,G,77,190,JR,"Birmingham, AL",AL
Jacksonville Dolphins,Jacksonville,Kordario Fleming,F,78,210,SO,"Memphis, TN",TN
Jacksonville Dolphins,Jacksonville,Vince Martin,G,74,200,SR,"Marietta, GA",GA
Jacksonville Dolphins,Jacksonville,Marcellous Bell,G,71,170,SO,"Hyattsville, MD",MD
Jacksonville Dolphins,Jacksonville,Jarvis Haywood,G,76,185,SO,"Charlotte, NC",NC
Jacksonville Dolphins,Jacksonville,Marcel White,G-F,78,200,FR,"Lake Wales, FL",FL
Jacksonville Dolphins,Jacksonville,Omar El Manasterly,F,78,220,FR,"Sugar Land, TX",TX
Jacksonville Dolphins,Jacksonville,J.R. Holder,F,79,180,FR,"Atlanta, GA",GA
Jacksonville Dolphins,Jacksonville,Keith McDougald,G,73,205,SR,"Jacksonville, FL",FL
Jacksonville Dolphins,Jacksonville,Sam Hunt,G,74,170,FR,"Greensboro, NC",NC
Jacksonville Dolphins,Jacksonville,RJ Slawson,F,81,220,SR,"Charleston, SC",SC
Jacksonville Dolphins,Jacksonville,Josh Murray,C,81,220,FR,"Burlington, NC",NC
Jacksonville Dolphins,Jacksonville,Tyler Alderman,C,81,235,SO,"Fishers, IN",IN
Jacksonville Dolphins,Jacksonville,Javon Dawson,F,78,260,SR,"Cordele, GA",GA
Kennesaw State Owls,Kennesaw State,Nigel Pruitt,F,79,180,SO,"Potomac, MD",MD
Kennesaw State Owls,Kennesaw State,Jordan Jones,F,80,205,FR,"Alpharetta, GA",GA
Kennesaw State Owls,Kennesaw State,Delbert Love,G,72,185,JR,"Cleveland, OH",OH
Kennesaw State Owls,Kennesaw State,Yonel Brown,G,69,160,SO,"Lawrenceville, GA",GA
Kennesaw State Owls,Kennesaw State,Bernard Morena,F,80,200,FR,"Abidjan, Ivory Coast",Ivory Coast
Kennesaw State Owls,Kennesaw State,Myles Hamilton,G,73,190,SO,"Cleveland, OH",OH
Kennesaw State Owls,Kennesaw State,Nate Rucker,F,78,240,JR,"Memphis, TN",TN
Kennesaw State Owls,Kennesaw State,Jordan Montgomery,G-F,77,170,SO,"Orlando, FL",FL
Kennesaw State Owls,Kennesaw State,Kris Drees,F,78,210,SR,"Cumming, GA",GA
Kennesaw State Owls,Kennesaw State,Tanner Wozniak,G,77,185,JR,"Saint Petersburg, FL",FL
Kennesaw State Owls,Kennesaw State,Orlando Coleman,F,77,195,SO,"Pleasant Grove, AL",AL
Kennesaw State Owls,Kennesaw State,Charlie Byers,G,71,185,JR,"Cincinnati, OH",OH
Kennesaw State Owls,Kennesaw State,Drew McGhee,F,83,235,SR,"North Ridgeville, OH",OH
Kennesaw State Owls,Kennesaw State,Andrew Osemhen,F,81,270,SR,"Loganville, GA",GA
Kennesaw State Owls,Kennesaw State,Willy Kouassi,C,82,230,SO,"Abidjan, Ivory Coast",Ivory Coast
Lipscomb Bisons,Lipscomb,Cam Miller,G,73,180,FR,"Franklin, TN",TN
Lipscomb Bisons,Lipscomb,Josh Williams,G,76,218,FR,"Jackson, MS",MS
Lipscomb Bisons,Lipscomb,Carter Sanderson,G,73,170,JR,"Nashville, TN",TN
Lipscomb Bisons,Lipscomb,J.J. Butler,G,75,195,SO,"Abingdon, MD",MD
Lipscomb Bisons,Lipscomb,Talbott Denny,G,78,200,SO,"Tucson, AZ",AZ
Lipscomb Bisons,Lipscomb,Alex Brayboy,G,78,185,JR,"Alexandria, VA",VA
Lipscomb Bisons,Lipscomb,Dylan Greene,G,76,200,SO,"Anaheim Hills, CA",CA
Lipscomb Bisons,Lipscomb,Chad Johnson,G,72,185,JR,"Edmond, OK",OK
Lipscomb Bisons,Lipscomb,Charles Smith,C,81,210,SO,"Memphis, TN",TN
Lipscomb Bisons,Lipscomb,J.C. Hampton,G,73,180,SO,"Gainesville, GA",GA
Lipscomb Bisons,Lipscomb,Brett Wishon,F,81,210,FR,"Gainesville, GA",GA
Lipscomb Bisons,Lipscomb,Martin Smith,F,76,190,JR,"Clarksville, TN",TN
Lipscomb Bisons,Lipscomb,Malcolm Smith,F,77,210,JR,"Clarksville, TN",TN
Lipscomb Bisons,Lipscomb,Khion Sankey,G-F,77,220,SR,"Stockton, CA",CA
Mercer Bears,Mercer,Phillip Leonard,G,74,200,SO,"Tulsa, OK",OK
Mercer Bears,Mercer,Matt Panaggio,G,75,185,FR,"Daytona Beach, FL",FL
Mercer Bears,Mercer,Kevin Canevari,G,71,165,SR,"Charlotte, NC",NC
Mercer Bears,Mercer,Bud Thomas,F,78,200,SR,"Highlands Ranch, CO",CO
Mercer Bears,Mercer,Ike Nwamu,G,77,205,SO,"Greensboro, NC",NC
Mercer Bears,Mercer,D.J. Brooks,G,73,180,FR,"Simpsonville, SC",SC
Mercer Bears,Mercer,John Mosser,G,76,210,FR,"Cary, NC",NC
Mercer Bears,Mercer,T.J. Hallice,F,81,205,JR,"Weddington, NC",NC
Mercer Bears,Mercer,Jakob Gollon,F,78,200,SR,"Stevens Point, WI",WI
Mercer Bears,Mercer,Langston Hall,G,76,180,SR,"Atlanta, GA",GA
Mercer Bears,Mercer,Darious Moten,F,78,195,JR,"Bowdon, GA",GA
Mercer Bears,Mercer,Lawrence Brown,G,77,210,SO,"Kansas City, MO",MO
Mercer Bears,Mercer,James Bento,F,78,195,FR,"Houston, TX",TX
Mercer Bears,Mercer,Jibri Bryan,G,75,180,SO,"Savannah, GA",GA
Mercer Bears,Mercer,Monty Brown,C,83,250,SR,--,--
Mercer Bears,Mercer,Daniel Coursey,F,82,220,SR,"Savannah, GA",GA
Mercer Bears,Mercer,Anthony White Jr.,NA,74,170,SR,"Indianapolis, IN",IN
North Florida Ospreys,North Florida,Travis Wallace,F,78,230,SR,"Marietta, GA",GA
North Florida Ospreys,North Florida,Beau Beech,G,80,210,SO,"Ponte Vedra Beach, FL",FL
North Florida Ospreys,North Florida,Sean Brennan,G,74,175,FR,"Roswell, GA",GA
North Florida Ospreys,North Florida,Devin Wilson,G,71,175,JR,"Gainesville, FL",FL
North Florida Ospreys,North Florida,Charles McRoy,F,78,210,SR,"Jacksonville, FL",FL
North Florida Ospreys,North Florida,Trent Mackey,G,76,180,JR,"Tampa, FL",FL
North Florida Ospreys,North Florida,Aaron Bodager,G,77,195,FR,"Oviedo, FL",FL
North Florida Ospreys,North Florida,Dallas Moore,G,73,175,FR,"Gulfport, FL",FL
North Florida Ospreys,North Florida,Demarcus Daniels,F,79,200,SO,"Ashburn, GA",GA
North Florida Ospreys,North Florida,Romelo Banks,C,83,235,FR,"Kissimmee, FL",FL
North Florida Ospreys,North Florida,Chris Davenport,F,80,210,FR,"Atlanta, GA",GA
North Florida Ospreys,North Florida,Demarcus Daniels,NA,0,0, -- ,--,--
North Florida Ospreys,North Florida,Charles Mccroy,NA,0,0, -- ,--,--
North Florida Ospreys,North Florida,Jalen Nesbitt,G,78,200,JR,"Inman, SC",SC
Northern Kentucky Norse,Northern Kentucky,Jack Flournoy,F,78,210,SO,--,--
Northern Kentucky Norse,Northern Kentucky,Jordan Jackson,G,74,180,JR,--,--
Northern Kentucky Norse,Northern Kentucky,Matt Rosenwinkel,G,74,200,FR,"Rochelle, IL",IL
Northern Kentucky Norse,Northern Kentucky,Tyler White,G,75,180,SO,"Lima, OH",OH
Northern Kentucky Norse,Northern Kentucky,Daniel Camps,F,77,220,FR,"Fayetteville, NC",NC
Northern Kentucky Norse,Northern Kentucky,Jake Giesler,C,79,230,SO,--,--
Northern Kentucky Norse,Northern Kentucky,Jalen Billups,F-C,78,240,SO,"Cincinnati, OH",OH
Northern Kentucky Norse,Northern Kentucky,Todd Johnson,G,69,170,SO,"Elkhart, IN",IN
Northern Kentucky Norse,Northern Kentucky,Chad Jackson,G,76,195,SR,"Lexington, KY",KY
Northern Kentucky Norse,Northern Kentucky,Cole Murray,G,79,190,FR,"Delphi, IN",IN
Northern Kentucky Norse,Northern Kentucky,Anthony Monaco,G,76,185,SO,"Dover, OH",OH
Northern Kentucky Norse,Northern Kentucky,Deontae Cole,F,78,190,FR,"Toledo, OH",OH
Northern Kentucky Norse,Northern Kentucky,Dean Danos,G,71,160,FR,"Aurora, IL",IL
Stetson Hatters,Stetson,Raymone Andrews,G,74,180,SR,"Hammond, LA",LA
Stetson Hatters,Stetson,Kentwan Smith,F,80,205,JR,--,--
Stetson Hatters,Stetson,Willie Green,F,78,210,SR,"Orlando, FL",FL
Stetson Hatters,Stetson,B.J. Glasford,G,76,180,FR,"Miami, FL",FL
Stetson Hatters,Stetson,Hunter Miller,G,74,180,SR,"Nashville, TN",TN
Stetson Hatters,Stetson,Aaron Graham,G,76,175,SR,"Miramar, FL",FL
Stetson Hatters,Stetson,Raekwon Harney,G,71,165,FR,"Winston-salem, NC",NC
Stetson Hatters,Stetson,Andrew Zelis,C,83,240,FR,"Wheaton, IL",IL
Stetson Hatters,Stetson,Tanner Plemmons,G,74,190,SO,"Franklin, NC",NC
Stetson Hatters,Stetson,Leke Solanke,F,78,215,SO,--,--
Stetson Hatters,Stetson,Glenn Baral,G,75,205,FR,"Richmond, CA",CA
Stetson Hatters,Stetson,Kyle Sikora,C,84,255,JR,"Key Largo, FL",FL
Stetson Hatters,Stetson,Brian Pegg,G,79,205,FR,"Clearwater, FL",FL
Stetson Hatters,Stetson,Cameron Hardy,NA,0,0, -- ,--,--
USC Upstate Spartans,USC Upstate,Daniel Bridges,F,79,180,FR,"Inman, SC",SC
USC Upstate Spartans,USC Upstate,Karim Mawuenyega,G,72,170,FR,"Douglasville, GA",GA
USC Upstate Spartans,USC Upstate,Ty Greene,G,75,185,JR,"Knoxville, TN",TN
USC Upstate Spartans,USC Upstate,Josh Cuthbertson,F,77,185,FR,"New Bern, NC",NC
USC Upstate Spartans,USC Upstate,Ricardo Glenn,F,80,246,SR,"Augusta, GA",GA
USC Upstate Spartans,USC Upstate,Tristan Thomas,G,75,190,SO,"Bangor, ME",ME
USC Upstate Spartans,USC Upstate,ShunQuez Stephens,F,77,245,SO,--,--
USC Upstate Spartans,USC Upstate,Austin Grimes,G,75,195,FR,"Cincinnati, OH",OH
USC Upstate Spartans,USC Upstate,Torrey Craig,F,78,215,SR,"Great Falls, SC",SC
USC Upstate Spartans,USC Upstate,Jodd Maxey,F,80,200,SR,"Statham, GA",GA
USC Upstate Spartans,USC Upstate,Mario Blessing,G,74,165,JR,--,--
USC Upstate Spartans,USC Upstate,Fred Miller,G,76,200,JR,"Atlanta, GA",GA
USC Upstate Spartans,USC Upstate,Babatunde Olumuyiwa,C,80,220,SR,"Athens, GA",GA
USC Upstate Spartans,USC Upstate,Racine Talla,F,80,195,FR,"Dakar, Senegal",Senegal
USC Upstate Spartans,USC Upstate,Michael Buchanan,C,83,250,FR,"Las Vegas, NV",NV
Baylor Bears,Baylor,Kenny Chery,G,71,180,JR,"Montreal, PQ",PQ
Baylor Bears,Baylor,Rico Gathers,F,80,270,SO,"Laplace, LA",LA
Baylor Bears,Baylor,Gary Franklin,G,74,190,SR,"Inglewood, CA",CA
Baylor Bears,Baylor,Brady Heslip,G,74,180,SR,"Burlington, ON",ON
Baylor Bears,Baylor,Johnathan Motley,F,81,210,FR,"Houston, TX",TX
Baylor Bears,Baylor,John Heard,F,77,200,SO,"Houston, TX",TX
Baylor Bears,Baylor,Chad Rykhoek,F-C,83,230,FR,"Fort Worth, TX",TX
Baylor Bears,Baylor,Logan Lowery,F,78,190,JR,"Kingwood, TX",TX
Baylor Bears,Baylor,Isaiah Austin,C,85,225,SO,"Arlington, TX",TX
Baylor Bears,Baylor,Ish Wainright,G-F,77,245,FR,"Kansas City, MO",MO
Baylor Bears,Baylor,Allerik Freeman,G,75,200,FR,"Charlotte, NC",NC
Baylor Bears,Baylor,Cory Jefferson,F,81,220,SR,"Killeen, TX",TX
Baylor Bears,Baylor,Taurean Prince,F,79,210,SO,"San Antonio, TX",TX
Baylor Bears,Baylor,Royce O'Neale,F,78,220,JR,"Killeen, TX",TX
Iowa State Cyclones,Iowa State,Abdel Nader,F,78,225,JR,"Skokie, IL",IL
Iowa State Cyclones,Iowa State,Melvin Ejim,F,78,220,SR,"Toronto, ON",ON
Iowa State Cyclones,Iowa State,Sherron Dorsey-Walker,G,76,200,FR,"Detroit, MI",MI
Iowa State Cyclones,Iowa State,Monte Morris,G,74,170,FR,"Flint, MI",MI
Iowa State Cyclones,Iowa State,Kourtlin Jackson,G,75,185,SO,"Des Moines, IA",IA
Iowa State Cyclones,Iowa State,Jameel McKay,F,80,210,JR,"Milwaukee, WI",WI
Iowa State Cyclones,Iowa State,Naz Long,G,76,205,SO,"Mississauga, ON",ON
Iowa State Cyclones,Iowa State,Matt Thomas,G,75,200,FR,"Onalaska, WI",WI
Iowa State Cyclones,Iowa State,Dustin Hogue,F,78,215,JR,"Yonkers, NY",NY
Iowa State Cyclones,Iowa State,Percy Gibson,C,81,255,JR,"Detroit, MI",MI
Iowa State Cyclones,Iowa State,Georges Niang,F,79,240,SO,"Methuen, MA",MA
Iowa State Cyclones,Iowa State,Tyler Ellerman,F,80,240,SR,"Dallas Center, IA",IA
Iowa State Cyclones,Iowa State,Daniel Edozie,F,80,245,JR,"Compton, CA",CA
Iowa State Cyclones,Iowa State,DeAndre Kane,G,76,200,SR,"Pittsburgh, PA",PA
Iowa State Cyclones,Iowa State,Kj Bluford,NA,0,0, -- ,--,--
Kansas Jayhawks,Kansas,"Wayne Selden, Jr.",G,77,230,FR,"Roxbury, MA",MA
Kansas Jayhawks,Kansas,Andrew White III,G,78,210,SO,"Richmond, VA",VA
Kansas Jayhawks,Kansas,Justin Wesley,F,81,220,SR,"Fort Worth, TX",TX
Kansas Jayhawks,Kansas,Evan Manning,G,75,170,SO,"Lawrence, KS",KS
Kansas Jayhawks,Kansas,Naadir Tharpe,G,71,170,JR,"Worcester, MA",MA
Kansas Jayhawks,Kansas,Tyler Self,G,74,165,SO,"Lawrence, KS",KS
Kansas Jayhawks,Kansas,Brannen Greene,G,79,215,FR,"Juliette, GA",GA
Kansas Jayhawks,Kansas,Christian Garrett,G,75,185,JR,"Los Angeles, CA",CA
Kansas Jayhawks,Kansas,Niko Roberts,G,71,175,SR,"Huntington, NY",NY
Kansas Jayhawks,Kansas,Joel Embiid,C,84,250,FR,--,--
Kansas Jayhawks,Kansas,Andrew Wiggins,G,80,200,FR,"Thornhill, ON",ON
Kansas Jayhawks,Kansas,Conner Frankamp,G,72,165,FR,"Wichita, KS",KS
Kansas Jayhawks,Kansas,Tarik Black,F,81,260,SR,"Memphis, TN",TN
Kansas Jayhawks,Kansas,Jamari Traylor,F,80,220,SO,"Chicago, IL",IL
Kansas Jayhawks,Kansas,Landen Lucas,F,82,240,FR,"Portland, OR",OR
Kansas Jayhawks,Kansas,Perry Ellis,F,80,225,SO,"Wichita, KS",KS
Kansas Jayhawks,Kansas,Frank Mason,G,71,185,FR,"Petersburg, VA",VA
Kansas State Wildcats,Kansas State,Shane Southwell,G,79,215,SR,"Harlem, NY",NY
Kansas State Wildcats,Kansas State,Marcus Foster,G,74,200,FR,"Wichita Falls, TX",TX
Kansas State Wildcats,Kansas State,Jack Karapetyan,F,79,220,FR,"Los Angeles, CA",CA
Kansas State Wildcats,Kansas State,Nino Williams,F,77,220,JR,--,--
Kansas State Wildcats,Kansas State,Omari Lawrence,G,75,205,SR,"Bronx, NY",NY
Kansas State Wildcats,Kansas State,Nigel Johnson,G,73,180,FR,"Ashburn, VA",VA
Kansas State Wildcats,Kansas State,Ryan Schultz,F,77,205,SR,"Wichita, KS",KS
Kansas State Wildcats,Kansas State,Wesley Iwundu,G-F,79,195,FR,"Houston, TX",TX
Kansas State Wildcats,Kansas State,Brian Rohleder,G,75,215,SO,"Wichita, KS",KS
Kansas State Wildcats,Kansas State,Shawn Meyer,G,75,215,JR,"Kansas City, MO",MO
Kansas State Wildcats,Kansas State,Thomas Gipson,F,79,265,JR,"Cedar Hill, TX",TX
Kansas State Wildcats,Kansas State,D.J. Johnson,F,81,250,SO,--,--
Kansas State Wildcats,Kansas State,Will Spradling,G,74,185,SR,"Overland Park, KS",KS
Oklahoma Sooners,Oklahoma,Frank Booker,G,76,198,FR,"Augusta, GA",GA
Oklahoma Sooners,Oklahoma,Keshaun Hamilton,C,82,275,JR,"Palatka, FL",FL
Oklahoma Sooners,Oklahoma,Je'lon Hornbeak,G,76,184,SO,"Arlington, TX",TX
Oklahoma Sooners,Oklahoma,Jordan Woodard,G,72,185,FR,"Arcadia, OK",OK
Oklahoma Sooners,Oklahoma,Isaiah Cousins,G,76,186,SO,"Mount Vernon, NY",NY
Oklahoma Sooners,Oklahoma,James Fraschilla,G,70,153,JR,"Dallas, TX",TX
Oklahoma Sooners,Oklahoma,Tyler Neal,F,79,234,SR,"Oklahoma City, OK",OK
Oklahoma Sooners,Oklahoma,Cameron Clark,F,79,211,SR,"Sherman, TX",TX
Oklahoma Sooners,Oklahoma,Daniel Harper,G,73,176,FR,"Norman, OK",OK
Oklahoma Sooners,Oklahoma,Buddy Hield,G,76,208,SO,"Freeport, GB",GB
Oklahoma Sooners,Oklahoma,C.J. Cole,F,79,228,FR,"Sperry, OK",OK
Oklahoma Sooners,Oklahoma,D.J. Bennett,F,80,212,JR,"Chicago, IL",IL
Oklahoma Sooners,Oklahoma,Austin Mankin,F,79,197,FR,"Coppell, TX",TX
Oklahoma Sooners,Oklahoma,Trey Slate,G,73,202,FR,"Gore, OK",OK
Oklahoma Sooners,Oklahoma,Ryan Spangler,F,80,232,SO,"Blanchard, OK",OK
Oklahoma State Cowboys,Oklahoma State,Ford Stuen,G,75,190,SO,"Henderson, KY",KY
Oklahoma State Cowboys,Oklahoma State,Le'Bryan Nash,G-F,79,235,JR,"Dallas, TX",TX
Oklahoma State Cowboys,Oklahoma State,Brian Williams,G-F,77,210,JR,"Baton Rouge, LA",LA
Oklahoma State Cowboys,Oklahoma State,Stevie Clark,G,71,175,FR,"Oklahoma City, OK",OK
Oklahoma State Cowboys,Oklahoma State,Jackson Perez,G,73,180,FR,"Emporia, KS",KS
Oklahoma State Cowboys,Oklahoma State,"Phil Forte, III",G,71,185,SO,"Flower Mound, TX",TX
Oklahoma State Cowboys,Oklahoma State,Marek Soucek,F-C,84,240,JR,"Brno, Czech Republic",Czech Republic
Oklahoma State Cowboys,Oklahoma State,Christien Sager,G-F,76,205,JR,"Wichita Falls, TX",TX
Oklahoma State Cowboys,Oklahoma State,Kamari Murphy,F-C,80,220,SO,"Brooklyn, NY",NY
Oklahoma State Cowboys,Oklahoma State,Markel Brown,G,75,190,SR,"Alexandria, LA",LA
Oklahoma State Cowboys,Oklahoma State,Leyton Hammonds,G-F,79,205,FR,"North Richland Hills, TX",TX
Oklahoma State Cowboys,Oklahoma State,Alex Budke,G,74,190,JR,"Stillwater, OK",OK
Oklahoma State Cowboys,Oklahoma State,Jeffrey Carroll,G-F,78,205,FR,"Rowlett, TX",TX
Oklahoma State Cowboys,Oklahoma State,Marcus Smart,G,76,220,SO,"Flower Mound, TX",TX
Oklahoma State Cowboys,Oklahoma State,Gary Gaskins,F-C,82,200,JR,"Beaufort, SC",SC
Oklahoma State Cowboys,Oklahoma State,Mason Cox,F-C,82,230,SR,"Highland Village, TX",TX
Oklahoma State Cowboys,Oklahoma State,Michael Cobbins,NA,80,230,JR,"Amarillo, TX",TX
TCU Horned Frogs,TCU,Karviar Shepherd,C,82,225,FR,"Dallas, TX",TX
TCU Horned Frogs,TCU,Michael Williams,G,74,185,FR,"San Antonio, TX",TX
TCU Horned Frogs,TCU,Clyde Smith III,G,74,180,SO,"Houston, TX",TX
TCU Horned Frogs,TCU,Amric Fields,F,81,220,JR,"Oklahoma City, OK",OK
TCU Horned Frogs,TCU,Kyan Anderson,G,71,175,JR,"Fort Worth, TX",TX
TCU Horned Frogs,TCU,Kemal Dincer,G,75,187,SO,"Istanbul, Turkey",Turkey
TCU Horned Frogs,TCU,Brandon Parrish,F,78,185,FR,"Arlington, TX",TX
TCU Horned Frogs,TCU,Christian Gore,G,74,175,SO,"El Paso, TX",TX
TCU Horned Frogs,TCU,Thomas Montigel,G,74,195,SR,"Fort Worth, TX",TX
TCU Horned Frogs,TCU,Hudson Price,G,78,200,FR,"Orlando, FL",FL
TCU Horned Frogs,TCU,Jarvis Ray,G,78,195,SR,"New Orleans, LA",LA
TCU Horned Frogs,TCU,Devonta Abron,F,80,255,JR,"Seagoville, TX",TX
TCU Horned Frogs,TCU,Aaron Durley,C,82,270,FR,"Houston, TX",TX
TCU Horned Frogs,TCU,Charles Hill Jr.,G,74,185,SO,"Fort Worth, TX",TX
Texas Longhorns,Texas,Isaiah Taylor,G,73,170,FR,"Hayward, CA",CA
Texas Longhorns,Texas,Demarcus Holland,G,74,185,SO,"Garland, TX",TX
Texas Longhorns,Texas,Javan Felix,G,71,195,SO,"New Orleans, LA",LA
Texas Longhorns,Texas,Danny Newsome,F,81,190,FR,"Houston, TX",TX
Texas Longhorns,Texas,Damarcus Croaker,G,74,175,FR,"Orlando, FL",FL
Texas Longhorns,Texas,Jonathan Holmes,F,80,240,JR,"San Antonio, TX",TX
Texas Longhorns,Texas,Connor Lammert,F,81,235,SO,"San Antonio, TX",TX
