race,sex,employ,region,age,income,education,records,people,percent,gov_percent
h,a,e,w,a,75u,no-hs,1,1057,0.275307474,0.207190161
h,a,e,w,a,a,a,1,21516,0.275422941,0.347276445
h,a,e,w,a,a,cg,1,1598,0.180851064,0.145807259
h,a,e,w,a,a,hs,2,7929,0.322865431,0.227393114
h,a,e,w,a,a,no-hs,1,5999,0.396066011,0.356892815
h,a,e,w,a,u25,a,5,5058,0.308620008,0.601818901
h,a,e,w,a,u25,cg,5,134,0.313432836,0.358208955
h,a,e,w,a,u25,hs,10,1453,0.395044735,0.44184446
h,a,e,w,a,u25,no-hs,5,1887,0.394806571,0.552199258
h,a,e,w,a,u49,a,2,6220,0.354983923,0.371543408
h,a,e,w,a,u49,cg,2,232,0.336206897,0.224137931
h,a,e,w,a,u49,hs,4,2191,0.407120037,0.256047467
h,a,e,w,a,u49,no-hs,2,1952,0.480532787,0.31045082
h,a,e,w,a,u74,a,1,4288,0.254197761,0.262126866
h,a,e,w,a,u74,cg,1,275,0.247272727,0.12
h,a,e,w,a,u74,hs,2,1748,0.29805492,0.165331808
h,a,e,w,a,u74,no-hs,1,1101,0.366030881,0.249772934
h,a,e,w,u18,75u,a,1,1687,0.075281565,0.245406046
h,a,e,w,u18,75u,cg,1,1,0,0
h,a,e,w,u18,75u,hs,2,7,0.142857143,0.142857143
h,a,e,w,u18,75u,no-hs,1,282,0.085106383,0.166666667
h,a,e,w,u18,a,a,1,7200,0.129861111,0.525694444
h,a,e,w,u18,a,cg,1,2,0,0
h,a,e,w,u18,a,hs,2,32,0.25,0.21875
h,a,e,w,u18,a,no-hs,1,1177,0.192863212,0.411214953
h,a,e,w,u18,u25,a,5,1870,0.144919786,0.803743316
h,a,e,w,u18,u25,cg,1,1,0,0
h,a,e,w,u18,u25,hs,6,8,0.375,0.125
h,a,e,w,u18,u25,no-hs,5,276,0.25,0.692028986
h,a,e,w,u18,u49,a,2,2215,0.172911964,0.5751693
h,a,e,w,u18,u49,hs,3,7,0.285714286,0
h,a,e,w,u18,u49,no-hs,2,364,0.21978022,0.497252747
h,a,e,w,u18,u74,a,1,1428,0.107843137,0.416666667
h,a,e,w,u18,u74,hs,2,10,0.2,0.4
h,a,e,w,u18,u74,no-hs,1,254,0.212598425,0.255905512
h,a,e,w,u34,75u,a,2,1854,0.286947141,0.102481122
h,a,e,w,u34,75u,cg,2,341,0.15542522,0.073313783
h,a,e,w,u34,75u,hs,4,1258,0.297297297,0.091414944
h,a,e,w,u34,75u,no-hs,2,254,0.405511811,0.196850394
h,a,e,w,u34,a,a,2,6084,0.39957265,0.206278764
h,a,e,w,u34,a,cg,2,600,0.235,0.07
h,a,e,w,u34,a,hs,4,3907,0.381110827,0.190171487
h,a,e,w,u34,a,no-hs,2,1575,0.508571429,0.298412698
h,a,e,w,u34,u25,a,10,1205,0.446473029,0.420746888
h,a,e,w,u34,u25,cg,8,43,0.372093023,0.186046512
h,a,e,w,u34,u25,hs,20,669,0.449925262,0.372197309
h,a,e,w,u34,u25,no-hs,10,493,0.45030426,0.505070994
h,a,e,w,u34,u49,a,4,1771,0.505928854,0.208356861
h,a,e,w,u34,u49,cg,4,95,0.389473684,0.021052632
h,a,e,w,u34,u49,hs,8,1126,0.476909414,0.211367673
h,a,e,w,u34,u49,no-hs,4,548,0.587591241,0.233576642
h,a,e,w,u34,u74,a,2,1252,0.371405751,0.1485623
h,a,e,w,u34,u74,cg,2,119,0.277310924,0.042016807
h,a,e,w,u34,u74,hs,4,854,0.323185012,0.163934426
h,a,e,w,u34,u74,no-hs,2,280,0.553571429,0.153571429
h,a,e,w,u64,75u,a,4,2181,0.179734067,0.089408528
h,a,e,w,u64,75u,cg,4,574,0.078397213,0.06271777
h,a,e,w,u64,75u,hs,8,1169,0.166809239,0.085543199
h,a,e,w,u64,75u,no-hs,4,439,0.343963554,0.132118451
h,a,e,w,u64,a,a,4,6949,0.358468844,0.182616204
h,a,e,w,u64,a,cg,4,883,0.164212911,0.100792752
h,a,e,w,u64,a,hs,8,3478,0.300460035,0.168487637
h,a,e,w,u64,a,no-hs,4,2588,0.502318393,0.229907264
h,a,e,w,u64,u25,a,20,1452,0.49862259,0.373278237
h,a,e,w,u64,u25,cg,16,62,0.419354839,0.258064516
h,a,e,w,u64,u25,hs,37,600,0.438333333,0.385
h,a,e,w,u64,u25,no-hs,20,791,0.548672566,0.374209861
h,a,e,w,u64,u49,a,8,1908,0.480607966,0.19129979
h,a,e,w,u64,u49,cg,8,108,0.37962963,0.212962963
h,a,e,w,u64,u49,hs,16,916,0.38209607,0.205240175
h,a,e,w,u64,u49,no-hs,8,887,0.593010147,0.17361894
h,a,e,w,u64,u74,a,4,1408,0.326704545,0.119318182
h,a,e,w,u64,u74,cg,4,139,0.244604317,0.100719424
h,a,e,w,u64,u74,hs,8,797,0.297365119,0.084065245
h,a,e,w,u64,u74,no-hs,4,470,0.40212766,0.182978723
h,a,u,a,65u,75u,a,1,361,0.052631579,0.916897507
h,a,u,a,65u,75u,cg,1,55,0.018181818,0.854545455
h,a,u,a,65u,75u,hs,2,178,0.02247191,0.960674157
h,a,u,a,65u,75u,no-hs,1,127,0.11023622,0.88976378
h,a,u,a,65u,a,a,1,2592,0.046682099,0.935185185
h,a,u,a,65u,a,cg,1,213,0.014084507,0.929577465
h,a,u,a,65u,a,hs,2,1006,0.027833002,0.949304175
h,a,u,a,65u,a,no-hs,1,1374,0.065502183,0.924308588
h,a,u,a,65u,u25,a,5,1185,0.043881857,0.942616034
h,a,u,a,65u,u25,cg,5,54,0.037037037,0.944444444
h,a,u,a,65u,u25,hs,10,405,0.032098765,0.943209877
h,a,u,a,65u,u25,no-hs,5,726,0.050964187,0.94214876
h,a,u,a,65u,u49,a,2,690,0.047826087,0.933333333
h,a,u,a,65u,u49,cg,2,63,0,0.968253968
h,a,u,a,65u,u49,hs,4,283,0.028268551,0.946996466
h,a,u,a,65u,u49,no-hs,2,344,0.072674419,0.915697674
h,a,u,a,65u,u74,a,1,356,0.050561798,0.929775281
h,a,u,a,65u,u74,cg,1,40,0,0.975
h,a,u,a,65u,u74,hs,2,140,0.021428571,0.95
h,a,u,a,65u,u74,no-hs,1,176,0.079545455,0.903409091
h,a,u,a,a,75u,a,1,5731,0.128598848,0.285988484
h,a,u,a,a,75u,cg,1,309,0.129449838,0.307443366
h,a,u,a,a,75u,hs,2,1100,0.213636364,0.313636364
h,a,u,a,a,75u,no-hs,1,1094,0.171846435,0.321755027
h,a,u,a,a,a,a,1,29167,0.214386121,0.515411252
h,a,u,a,a,a,cg,1,880,0.234090909,0.388636364
h,a,u,a,a,a,hs,2,5862,0.328386216,0.438587513
h,a,u,a,a,a,no-hs,1,7421,0.289987872,0.498989355
h,a,u,a,a,u25,a,5,9711,0.251055504,0.68386366
h,a,u,a,a,u25,cg,5,236,0.381355932,0.461864407
h,a,u,a,a,u25,hs,10,2143,0.376108259,0.537564162
h,a,u,a,a,u25,no-hs,5,2925,0.318632479,0.632820513
h,a,u,a,a,u49,a,2,8946,0.25374469,0.531075341
h,a,u,a,a,u49,cg,2,192,0.239583333,0.46875
h,a,u,a,a,u49,hs,4,1764,0.380952381,0.413265306
h,a,u,a,a,u49,no-hs,2,2286,0.337270341,0.454505687
h,a,u,a,a,u74,a,1,4778,0.169108414,0.419003767
h,a,u,a,a,u74,cg,1,144,0.201388889,0.326388889
h,a,u,a,a,u74,hs,2,854,0.24941452,0.403981265
h,a,u,a,a,u74,no-hs,1,1118,0.23255814,0.411449016
h,a,u,a,u18,75u,a,1,3828,0.082549634,0.254702194
h,a,u,a,u18,75u,hs,2,15,0.066666667,0.2
h,a,u,a,u18,75u,no-hs,1,585,0.07008547,0.215384615
h,a,u,a,u18,a,a,1,17557,0.140342883,0.540582104
h,a,u,a,u18,a,cg,1,1,0,0
h,a,u,a,u18,a,hs,2,49,0.224489796,0.224489796
h,a,u,a,u18,a,no-hs,1,2504,0.192492013,0.424520767
h,a,u,a,u18,u25,a,5,5032,0.152424483,0.782591415
h,a,u,a,u18,u25,cg,1,1,0,0
h,a,u,a,u18,u25,hs,7,14,0.357142857,0.357142857
h,a,u,a,u18,u25,no-hs,5,611,0.252045827,0.666121113
h,a,u,a,u18,u49,a,2,5528,0.175832127,0.592619392
h,a,u,a,u18,u49,hs,2,11,0.363636364,0.272727273
h,a,u,a,u18,u49,no-hs,2,813,0.231242312,0.467404674
h,a,u,a,u18,u74,a,1,3169,0.128431682,0.410539602
h,a,u,a,u18,u74,cg,1,0,2,0
h,a,u,a,u18,u74,hs,2,10,0.2,0
h,a,u,a,u18,u74,no-hs,1,496,0.201612903,0.302419355
h,a,u,a,u34,75u,a,2,808,0.287128713,0.188118812
h,a,u,a,u34,75u,cg,2,74,0.22972973,0.189189189
h,a,u,a,u34,75u,hs,4,547,0.288848263,0.173674589
h,a,u,a,u34,75u,no-hs,2,186,0.306451613,0.231182796
h,a,u,a,u34,a,a,2,4486,0.434462773,0.307846634
h,a,u,a,u34,a,cg,2,215,0.409302326,0.148837209
h,a,u,a,u34,a,hs,4,2685,0.4283054,0.290875233
h,a,u,a,u34,a,no-hs,2,1586,0.448297604,0.356872636
h,a,u,a,u34,u25,a,10,1640,0.509756098,0.414634146
h,a,u,a,u34,u25,cg,9,58,0.706896552,0.189655172
h,a,u,a,u34,u25,hs,20,905,0.50718232,0.402209945
h,a,u,a,u34,u25,no-hs,10,675,0.499259259,0.456296296
h,a,u,a,u34,u49,a,4,1400,0.487142857,0.271428571
h,a,u,a,u34,u49,cg,4,52,0.307692308,0.134615385
h,a,u,a,u34,u49,hs,8,831,0.498194946,0.25511432
h,a,u,a,u34,u49,no-hs,4,516,0.488372093,0.310077519
h,a,u,a,u34,u74,a,2,638,0.313479624,0.26645768
h,a,u,a,u34,u74,cg,2,30,0.433333333,0
h,a,u,a,u34,u74,hs,4,401,0.301745636,0.279301746
h,a,u,a,u34,u74,no-hs,2,208,0.317307692,0.278846154
h,a,u,a,u64,75u,a,4,734,0.231607629,0.245231608
h,a,u,a,u64,75u,cg,4,179,0.12849162,0.184357542
h,a,u,a,u64,75u,hs,8,360,0.2,0.213888889
h,a,u,a,u64,75u,no-hs,4,196,0.382653061,0.357142857
h,a,u,a,u64,a,a,4,4533,0.378998456,0.383631149
h,a,u,a,u64,a,cg,4,452,0.256637168,0.245575221
h,a,u,a,u64,a,hs,8,2122,0.346371348,0.388784166
h,a,u,a,u64,a,no-hs,4,1957,0.443025038,0.410321921
h,a,u,a,u64,u25,a,20,1855,0.423719677,0.489487871
h,a,u,a,u64,u25,cg,20,123,0.382113821,0.390243902
h,a,u,a,u64,u25,hs,40,821,0.399512789,0.489646772
h,a,u,a,u64,u25,no-hs,20,913,0.444687842,0.498357065
h,a,u,a,u64,u49,a,8,1329,0.437170805,0.340105342
h,a,u,a,u64,u49,cg,8,77,0.38961039,0.285714286
h,a,u,a,u64,u49,hs,16,638,0.384012539,0.382445141
h,a,u,a,u64,u49,no-hs,8,613,0.497553018,0.303425775
h,a,u,a,u64,u74,a,4,615,0.297560976,0.323577236
h,a,u,a,u64,u74,cg,4,73,0.219178082,0.109589041
h,a,u,a,u64,u74,hs,8,302,0.281456954,0.331125828
h,a,u,a,u64,u74,no-hs,4,237,0.337552743,0.396624473
h,a,u,mw,65u,75u,a,1,22,0,1
h,a,u,mw,65u,75u,cg,1,6,0,1
h,a,u,mw,65u,75u,hs,2,8,0,1
h,a,u,mw,65u,75u,no-hs,1,8,0,1
h,a,u,mw,65u,a,a,1,156,0.051282051,0.91025641
h,a,u,mw,65u,a,cg,1,16,0,1
h,a,u,mw,65u,a,hs,2,70,0.014285714,0.928571429
h,a,u,mw,65u,a,no-hs,1,71,0.098591549,0.873239437
h,a,u,mw,65u,u25,a,5,57,0.052631579,0.929824561
h,a,u,mw,65u,u25,cg,1,2,0,1
h,a,u,mw,65u,u25,hs,5,26,0,0.923076923
h,a,u,mw,65u,u25,no-hs,5,31,0.096774194,0.903225806
h,a,u,mw,65u,u49,a,2,41,0.048780488,0.853658537
h,a,u,mw,65u,u49,cg,2,4,0,1
h,a,u,mw,65u,u49,hs,4,23,0.043478261,0.869565217
h,a,u,mw,65u,u49,no-hs,2,13,0.076923077,0.923076923
h,a,u,mw,65u,u74,a,1,35,0.085714286,0.885714286
h,a,u,mw,65u,u74,cg,1,4,0,1
h,a,u,mw,65u,u74,hs,2,14,0,0.928571429
h,a,u,mw,65u,u74,no-hs,1,18,0.166666667,0.833333333
h,a,u,mw,a,75u,a,1,466,0.103004292,0.233905579
h,a,u,mw,a,75u,cg,1,31,0.161290323,0.193548387
h,a,u,mw,a,75u,hs,2,64,0.203125,0.21875
h,a,u,mw,a,75u,no-hs,1,83,0.084337349,0.385542169
h,a,u,mw,a,a,a,1,2642,0.179031037,0.509462528
h,a,u,mw,a,a,cg,1,72,0.222222222,0.305555556
h,a,u,mw,a,a,hs,2,446,0.30941704,0.414798206
h,a,u,mw,a,a,no-hs,1,556,0.276978417,0.447841727
h,a,u,mw,a,u25,a,5,854,0.235362998,0.672131148
h,a,u,mw,a,u25,cg,4,12,0.5,0.5
h,a,u,mw,a,u25,hs,10,170,0.382352941,0.523529412
h,a,u,mw,a,u25,no-hs,5,189,0.354497354,0.544973545
h,a,u,mw,a,u49,a,2,841,0.193816885,0.538644471
h,a,u,mw,a,u49,cg,2,19,0.105263158,0.421052632
h,a,u,mw,a,u49,hs,4,132,0.340909091,0.378787879
h,a,u,mw,a,u49,no-hs,2,193,0.310880829,0.373056995
h,a,u,mw,a,u74,a,1,482,0.124481328,0.433609959
h,a,u,mw,a,u74,cg,1,10,0.3,0.4
h,a,u,mw,a,u74,hs,2,80,0.175,0.4125
h,a,u,mw,a,u74,no-hs,1,91,0.21978022,0.461538462
h,a,u,mw,u18,75u,a,1,334,0.074850299,0.209580838
h,a,u,mw,u18,75u,no-hs,1,47,0.021276596,0.276595745
h,a,u,mw,u18,a,a,1,1750,0.106285714,0.553142857
h,a,u,mw,u18,a,no-hs,1,183,0.114754098,0.426229508
h,a,u,mw,u18,u25,a,5,518,0.127413127,0.776061776
h,a,u,mw,u18,u25,no-hs,5,36,0.111111111,0.694444444
h,a,u,mw,u18,u49,a,2,564,0.122340426,0.627659574
h,a,u,mw,u18,u49,no-hs,2,68,0.176470588,0.426470588
h,a,u,mw,u18,u74,a,1,333,0.078078078,0.426426426
h,a,u,mw,u18,u74,no-hs,1,32,0.125,0.375
h,a,u,mw,u34,75u,a,2,63,0.206349206,0.158730159
h,a,u,mw,u34,75u,cg,1,6,0,0
h,a,u,mw,u34,75u,hs,4,42,0.214285714,0.119047619
h,a,u,mw,u34,75u,no-hs,2,15,0.2,0.4
h,a,u,mw,u34,a,a,2,404,0.378712871,0.306930693
h,a,u,mw,u34,a,cg,2,21,0.238095238,0.047619048
h,a,u,mw,u34,a,hs,4,236,0.347457627,0.309322034
h,a,u,mw,u34,a,no-hs,2,148,0.452702703,0.337837838
h,a,u,mw,u34,u25,a,10,152,0.5,0.381578947
h,a,u,mw,u34,u25,cg,1,3,1,0
h,a,u,mw,u34,u25,hs,19,90,0.477777778,0.4
h,a,u,mw,u34,u25,no-hs,8,60,0.516666667,0.366666667
h,a,u,mw,u34,u49,a,4,122,0.401639344,0.286885246
h,a,u,mw,u34,u49,cg,2,7,0,0.142857143
h,a,u,mw,u34,u49,hs,8,63,0.333333333,0.285714286
h,a,u,mw,u34,u49,no-hs,4,52,0.519230769,0.269230769
h,a,u,mw,u34,u74,a,2,66,0.242424242,0.333333333
h,a,u,mw,u34,u74,cg,1,4,0.5,0
h,a,u,mw,u34,u74,hs,4,41,0.243902439,0.341463415
h,a,u,mw,u34,u74,no-hs,2,21,0.285714286,0.380952381
h,a,u,mw,u64,75u,a,4,44,0.25,0.136363636
h,a,u,mw,u64,75u,cg,3,19,0.263157895,0
h,a,u,mw,u64,75u,hs,5,14,0.214285714,0
h,a,u,mw,u64,75u,no-hs,4,11,0.272727273,0.454545455
h,a,u,mw,u64,a,a,4,331,0.377643505,0.33836858
h,a,u,mw,u64,a,cg,3,35,0.342857143,0.171428571
h,a,u,mw,u64,a,hs,8,140,0.4,0.335714286
h,a,u,mw,u64,a,no-hs,4,156,0.371794872,0.378205128
h,a,u,mw,u64,u25,a,19,124,0.459677419,0.5
h,a,u,mw,u64,u25,cg,5,7,0.428571429,0.571428571
h,a,u,mw,u64,u25,hs,20,54,0.462962963,0.518518519
h,a,u,mw,u64,u25,no-hs,15,61,0.409836066,0.459016393
h,a,u,mw,u64,u49,a,8,113,0.389380531,0.265486726
h,a,u,mw,u64,u49,cg,4,7,0.142857143,0.285714286
h,a,u,mw,u64,u49,hs,15,44,0.477272727,0.204545455
h,a,u,mw,u64,u49,no-hs,7,61,0.344262295,0.295081967
h,a,u,mw,u64,u74,a,4,47,0.319148936,0.29787234
h,a,u,mw,u64,u74,cg,2,3,0.666666667,0
h,a,u,mw,u64,u74,hs,8,24,0.166666667,0.25
h,a,u,mw,u64,u74,no-hs,4,20,0.45,0.35
h,a,u,ne,65u,75u,a,1,42,0.023809524,0.904761905
h,a,u,ne,65u,75u,cg,1,1,0,0
h,a,u,ne,65u,75u,hs,2,29,0,0.931034483
h,a,u,ne,65u,75u,no-hs,1,12,0.083333333,0.916666667
h,a,u,ne,65u,a,a,1,376,0.042553191,0.933510638
h,a,u,ne,65u,a,cg,1,16,0,0.9375
h,a,u,ne,65u,a,hs,2,144,0.027777778,0.951388889
h,a,u,ne,65u,a,no-hs,1,216,0.055555556,0.921296296
h,a,u,ne,65u,u25,a,5,190,0.010526316,0.973684211
h,a,u,ne,65u,u25,cg,3,6,0,1
h,a,u,ne,65u,u25,hs,8,59,0.033898305,0.966101695
h,a,u,ne,65u,u25,no-hs,5,125,0,0.976
h,a,u,ne,65u,u49,a,2,89,0.112359551,0.842696629
h,a,u,ne,65u,u49,cg,2,2,0,0.5
h,a,u,ne,65u,u49,hs,4,42,0.047619048,0.928571429
h,a,u,ne,65u,u49,no-hs,2,44,0.181818182,0.795454545
h,a,u,ne,65u,u74,a,1,56,0.053571429,0.928571429
h,a,u,ne,65u,u74,cg,1,7,0,1
h,a,u,ne,65u,u74,hs,2,14,0.071428571,1
h,a,u,ne,65u,u74,no-hs,1,35,0.085714286,0.914285714
h,a,u,ne,a,75u,a,1,811,0.096177559,0.325524044
h,a,u,ne,a,75u,cg,1,41,0.170731707,0.170731707
h,a,u,ne,a,75u,hs,2,175,0.205714286,0.377142857
h,a,u,ne,a,75u,no-hs,1,144,0.111111111,0.347222222
h,a,u,ne,a,a,a,1,4069,0.131236176,0.602850823
h,a,u,ne,a,a,cg,1,132,0.25,0.356060606
h,a,u,ne,a,a,hs,2,891,0.221099888,0.567901235
h,a,u,ne,a,a,no-hs,1,1094,0.168190128,0.634369287
h,a,u,ne,a,u25,a,5,1611,0.144009932,0.772811918
h,a,u,ne,a,u25,cg,5,54,0.296296296,0.555555556
h,a,u,ne,a,u25,hs,10,374,0.213903743,0.692513369
h,a,u,ne,a,u25,no-hs,5,510,0.168627451,0.768627451
h,a,u,ne,a,u49,a,2,1088,0.123161765,0.624080882
h,a,u,ne,a,u49,cg,2,12,0.083333333,0.083333333
h,a,u,ne,a,u49,hs,4,245,0.224489796,0.555102041
h,a,u,ne,a,u49,no-hs,2,277,0.180505415,0.548736462
h,a,u,ne,a,u74,a,1,557,0.163375224,0.472172352
h,a,u,ne,a,u74,cg,1,26,0.307692308,0.307692308
h,a,u,ne,a,u74,hs,2,99,0.282828283,0.434343434
h,a,u,ne,a,u74,no-hs,1,164,0.195121951,0.609756098
h,a,u,ne,u18,75u,a,1,534,0.039325843,0.297752809
h,a,u,ne,u18,75u,hs,2,3,0,0
h,a,u,ne,u18,75u,no-hs,1,79,0.025316456,0.227848101
h,a,u,ne,u18,a,a,1,2288,0.063374126,0.601398601
h,a,u,ne,u18,a,cg,1,0,2,0
h,a,u,ne,u18,a,hs,2,7,0,0.428571429
h,a,u,ne,u18,a,no-hs,1,329,0.075987842,0.507598784
h,a,u,ne,u18,u25,a,5,773,0.075032342,0.82923674
h,a,u,ne,u18,u25,hs,1,1,0,1
h,a,u,ne,u18,u25,no-hs,5,95,0.084210526,0.8
h,a,u,ne,u18,u49,a,2,658,0.059270517,0.659574468
h,a,u,ne,u18,u49,hs,1,2,0,1
h,a,u,ne,u18,u49,no-hs,2,100,0.1,0.42
h,a,u,ne,u18,u74,a,1,324,0.086419753,0.438271605
h,a,u,ne,u18,u74,cg,1,0,2,0
h,a,u,ne,u18,u74,hs,1,0,2,0
h,a,u,ne,u18,u74,no-hs,1,54,0.074074074,0.555555556
h,a,u,ne,u34,75u,a,2,141,0.304964539,0.19858156
h,a,u,ne,u34,75u,cg,2,9,0.444444444,0.222222222
h,a,u,ne,u34,75u,hs,4,101,0.297029703,0.217821782
h,a,u,ne,u34,75u,no-hs,2,31,0.290322581,0.129032258
h,a,u,ne,u34,a,a,2,688,0.325581395,0.436046512
h,a,u,ne,u34,a,cg,2,36,0.583333333,0.111111111
h,a,u,ne,u34,a,hs,4,406,0.298029557,0.443349754
h,a,u,ne,u34,a,no-hs,2,246,0.333333333,0.471544715
h,a,u,ne,u34,u25,a,10,271,0.350553506,0.553505535
h,a,u,ne,u34,u25,cg,4,15,0.733333333,0.133333333
h,a,u,ne,u34,u25,hs,19,151,0.284768212,0.635761589
h,a,u,ne,u34,u25,no-hs,9,104,0.423076923,0.528846154
h,a,u,ne,u34,u49,a,4,190,0.284210526,0.478947368
h,a,u,ne,u34,u49,cg,2,4,0,0
h,a,u,ne,u34,u49,hs,8,112,0.276785714,0.455357143
h,a,u,ne,u34,u49,no-hs,4,75,0.293333333,0.546666667
h,a,u,ne,u34,u74,a,2,87,0.356321839,0.344827586
h,a,u,ne,u34,u74,cg,1,9,0.666666667,0
h,a,u,ne,u34,u74,hs,4,43,0.395348837,0.279069767
h,a,u,ne,u34,u74,no-hs,2,36,0.222222222,0.5
h,a,u,ne,u64,75u,a,4,95,0.136842105,0.410526316
h,a,u,ne,u64,75u,cg,4,30,0.133333333,0.133333333
h,a,u,ne,u64,75u,hs,8,41,0.146341463,0.390243902
h,a,u,ne,u64,75u,no-hs,3,23,0.173913043,0.782608696
h,a,u,ne,u64,a,a,4,715,0.20979021,0.597202797
h,a,u,ne,u64,a,cg,4,79,0.151898734,0.367088608
h,a,u,ne,u64,a,hs,8,335,0.217910448,0.558208955
h,a,u,ne,u64,a,no-hs,4,303,0.214521452,0.702970297
h,a,u,ne,u64,u25,a,20,375,0.202666667,0.714666667
h,a,u,ne,u64,u25,cg,12,33,0.151515152,0.696969697
h,a,u,ne,u64,u25,hs,33,163,0.226993865,0.662576687
h,a,u,ne,u64,u25,no-hs,19,183,0.191256831,0.765027322
h,a,u,ne,u64,u49,a,8,153,0.215686275,0.522875817
h,a,u,ne,u64,u49,cg,1,6,0.166666667,0
h,a,u,ne,u64,u49,hs,15,89,0.235955056,0.516853933
h,a,u,ne,u64,u49,no-hs,7,58,0.155172414,0.603448276
h,a,u,ne,u64,u74,a,4,90,0.322222222,0.433333333
h,a,u,ne,u64,u74,cg,3,10,0.2,0.1
h,a,u,ne,u64,u74,hs,8,41,0.243902439,0.463414634
h,a,u,ne,u64,u74,no-hs,4,40,0.425,0.475
h,a,u,s,65u,75u,a,1,147,0.040816327,0.925170068
h,a,u,s,65u,75u,cg,1,22,0,0.863636364
h,a,u,s,65u,75u,hs,2,76,0.039473684,0.934210526
h,a,u,s,65u,75u,no-hs,1,49,0.06122449,0.93877551
h,a,u,s,65u,a,a,1,1016,0.053149606,0.933070866
h,a,u,s,65u,a,cg,1,93,0.021505376,0.946236559
h,a,u,s,65u,a,hs,2,392,0.035714286,0.941326531
h,a,u,s,65u,a,no-hs,1,531,0.071563089,0.924670433
h,a,u,s,65u,u25,a,5,448,0.0625,0.935267857
h,a,u,s,65u,u25,cg,4,20,0.1,0.95
h,a,u,s,65u,u25,hs,10,157,0.025477707,0.968152866
h,a,u,s,65u,u25,no-hs,5,269,0.081784387,0.921933086
h,a,u,s,65u,u49,a,2,296,0.047297297,0.932432432
h,a,u,s,65u,u49,cg,2,32,0,1
h,a,u,s,65u,u49,hs,4,104,0.038461538,0.923076923
h,a,u,s,65u,u49,no-hs,2,160,0.06875,0.93125
h,a,u,s,65u,u74,a,1,125,0.056,0.928
h,a,u,s,65u,u74,cg,1,19,0,1
h,a,u,s,65u,u74,hs,2,54,0.055555556,0.888888889
h,a,u,s,65u,u74,no-hs,1,52,0.076923077,0.923076923
h,a,u,s,a,75u,a,1,1965,0.156743003,0.288549618
h,a,u,s,a,75u,cg,1,127,0.11023622,0.346456693
h,a,u,s,a,75u,hs,2,354,0.217514124,0.34180791
h,a,u,s,a,75u,no-hs,1,391,0.219948849,0.304347826
h,a,u,s,a,a,a,1,10624,0.27371988,0.482021837
h,a,u,s,a,a,cg,1,380,0.255263158,0.4
h,a,u,s,a,a,hs,2,2111,0.4144955,0.378019896
h,a,u,s,a,a,no-hs,1,2638,0.360121304,0.43328279
h,a,u,s,a,u25,a,5,3553,0.329862088,0.612440191
h,a,u,s,a,u25,cg,5,96,0.510416667,0.375
h,a,u,s,a,u25,hs,10,793,0.504413619,0.427490542
h,a,u,s,a,u25,no-hs,5,1001,0.426573427,0.523476523
h,a,u,s,a,u49,a,2,3429,0.316418781,0.501020706
h,a,u,s,a,u49,cg,2,92,0.25,0.510869565
h,a,u,s,a,u49,hs,4,652,0.481595092,0.337423313
h,a,u,s,a,u49,no-hs,2,877,0.40022805,0.41391106
h,a,u,s,a,u74,a,1,1677,0.204531902,0.393559928
h,a,u,s,a,u74,cg,1,64,0.171875,0.390625
h,a,u,s,a,u74,hs,2,312,0.269230769,0.378205128
h,a,u,s,a,u74,no-hs,1,370,0.237837838,0.364864865
h,a,u,s,u18,75u,a,1,1313,0.113480579,0.258187357
h,a,u,s,u18,75u,hs,1,6,0.166666667,0.333333333
h,a,u,s,u18,75u,no-hs,1,214,0.079439252,0.257009346
h,a,u,s,u18,a,a,1,6409,0.188640974,0.528319551
h,a,u,s,u18,a,hs,2,19,0.263157895,0.263157895
h,a,u,s,u18,a,no-hs,1,895,0.244692737,0.395530726
h,a,u,s,u18,u25,a,5,1874,0.199573106,0.743863394
h,a,u,s,u18,u25,hs,3,5,0.4,0.4
h,a,u,s,u18,u25,no-hs,5,205,0.36097561,0.580487805
h,a,u,s,u18,u49,a,2,2111,0.231170062,0.576504027
h,a,u,s,u18,u49,hs,2,4,0.25,0.25
h,a,u,s,u18,u49,no-hs,2,298,0.302013423,0.429530201
h,a,u,s,u18,u74,a,1,1111,0.178217822,0.392439244
h,a,u,s,u18,u74,hs,2,4,0,0
h,a,u,s,u18,u74,no-hs,1,177,0.214689266,0.305084746
h,a,u,s,u34,75u,a,2,228,0.311403509,0.157894737
h,a,u,s,u34,75u,cg,2,29,0.137931034,0.172413793
h,a,u,s,u34,75u,hs,4,138,0.289855072,0.18115942
h,a,u,s,u34,75u,no-hs,2,61,0.442622951,0.098360656
h,a,u,s,u34,a,a,2,1586,0.56557377,0.199873897
h,a,u,s,u34,a,cg,2,89,0.426966292,0.157303371
h,a,u,s,u34,a,hs,4,913,0.573932092,0.186199343
h,a,u,s,u34,a,no-hs,2,584,0.573630137,0.224315068
h,a,u,s,u34,u25,a,10,635,0.691338583,0.251968504
h,a,u,s,u34,u25,cg,8,28,0.821428571,0.142857143
h,a,u,s,u34,u25,hs,20,344,0.709302326,0.235465116
h,a,u,s,u34,u25,no-hs,10,259,0.644787645,0.28957529
h,a,u,s,u34,u49,a,4,496,0.631048387,0.14516129
h,a,u,s,u34,u49,cg,4,25,0.36,0.2
h,a,u,s,u34,u49,hs,8,286,0.653846154,0.118881119
