"Burdette, Marvin",2013,"Hamilton , OH",,,Alabama-Birmingham
"Burfict, Vontaze",2012,"Los Angeles , CA",Los Angeles,CA,Arizona State
"Burkhead, Rex",2013,"Lexington , KY",Lexington,KY,Nebraska
"Burleson, Nate",2013,"Calgary , Alberta",Calgary,Alberta,Nevada
"Burley, Marcus",2013,"Calgary , Alberta",,,Delaware
"Burnett, Kaelin",2012,"Los Angeles , CA",Los Angeles,CA,Nevada
"Burnett, Kevin",2006,"Inglewood , CA",Inglewood,CA,Tennessee
"Burnett, Morgan",2010,"Memphis , TN",Memphis,TN,Georgia Tech
"Burnett, Tony",2013,"Memphis , TN",,,USC
"Burnette, Chris",2013,"Memphis , TN",,,Old Dominion
"Burress, Plaxico",2013,"Norfolk , VA",Norfolk,VA,Michigan State
"Burris, Miles",2012,"Orangevale , CA",Orangevale,CA,San Diego State
"Burton, Brandon",2011,Germany,,,Utah
"Burton, Stephen",2011,"Lakewood , CA",Lakewood,CA,West Texas A&M
"Bush, Jarrett",2006,"Vacaville , CA",Vacaville,CA,Utah State
"Bush, Josh",2012,"Burlington , NC",Burlington,NC,Wake Forest
"Bush, Michael",2007,"Louisville , KY",Louisville,KY,Louisville
"Bush, Rafael",2011,"Williston , SC",Williston,SC,South Carolina State
"Bush, Reggie",2006,"San Diego , CA",San Diego,CA,USC
"Bushrod, Jermon",2007,"Fredricksburg , VA",Fredricksburg,VA,Towson
"Butler, Drew",2012,"Duluth , GA",Duluth,GA,Georgia
"Butler, Brice",2013,"Norcross , GA",Norcross,GA,San Diego State
"Butler, Crezdon",2010,"Asheville , NC",Asheville,NC,Clemson
"Butler, Darius",2009,"Fort Lauderdale , FL",Fort Lauderdale,FL,Connecticut
"Butler, Donald",2010,"Sacramento , CA",Sacramento,CA,Washington
"Butler, Mario",2013,"Orange Park , FL",Orange Park,FL,Georgia Tech
"Butler, Rashad",2006,"West Palm Beach , FL",West Palm Beach,FL,Miami (Fla.)
"Butler, Victor",2009,"Los Angeles , CA",Los Angeles,CA,Oregon State
"Butler, Deon",2010,"Fairfax , VA",Fairfax,VA,Penn State
"Byers, Jeff",2012,"Fremont , NE",Fremont,NE,USC
"Byham, Nate",2010,"Franklin , PA",Franklin,PA,Pittsburgh
"Bykowski, Carter",2013,"Franklin , PA",,,Iowa State
"Bynes, Josh",2012,"Pompano Beach , FL",Pompano Beach,FL,Auburn
"Byrd, Jairus",2009,"San Diego , CA",San Diego,CA,Oregon
"Byrd, LaRon",2012,"San Diego , CA",,,Miami (Fla.)
"Byrne, Jake",2013,"Rogers , AR",Rogers,AR,Wisconsin
"Cadet, Travaris",2012,"Rogers , AR",,,Appalachian State
"Cain, Jeremy",2007,"Boynton Beach , FL",Boynton Beach,FL,Massachusetts
"Caldwell, Andre",2008,"Tampa , FL",Tampa,FL,Florida
"Caldwell, Antoine",2009,"Tallassee , AL",Tallassee,AL,Alabama
"Caldwell, David",2012,"Montclair , NJ",Montclair,NJ,William & Mary
"Cameron, Colby",2013,"Newbury Park , CA",Newbury Park,CA,Louisiana Tech
"Cameron, Jordan",2011,"Los Angeles Co. , CA",Los Angeles Co.,CA,USC
"Campbell, Bruce",2010,"Hamden , CT",Hamden,CT,Maryland
"Campbell, Calais",2008,"Denver , CO",Denver,CO,Miami (Fla.)
"Campbell, D.J.",2012,"Las Vegas , NV",Las Vegas,NV,California
"Campbell, Devonte",2013,"Las Vegas , NV",,,Maryland
"Campbell, Jason",2005,"Laurel , MS",Laurel,MS,Auburn
"Campbell, Jordan",2013,"Laurel , MS",,,New Mexico Highlands
"Campbell, Michael",2013,"Edison , NJ",Edison,NJ,Temple
"Campbell, Tommie",2011,"Aliquippa , PA",Aliquippa,PA,California (PA)
"Campbell, William",2013,"Aliquippa , PA",,,Michigan
"Cannon, Marcus",2011,"Quanah , TX",Quanah,TX,Texas Christian
"Canty, Chris",2005,"Bronx , NY",Bronx,NY,Virginia
"Capers, Selvish",2012,"Kenner , LA",Kenner,LA,West Virginia
"Caprioglio, Joe",2013,"Littleton , CO",Littleton,CO,Colorado State
"Carder, Tank",2012,"Sweeny , TX",Sweeny,TX,Texas Christian
"Carey, Don",2009,"Grand Rapids , MI",Grand Rapids,MI,Norfolk State
"Carimi, Gabe",2011,"Lake Forest , IL",Lake Forest,IL,Wisconsin
"Carlos, Keith",2013,"Lake Forest , IL",,,Purdue
"Carlson, John",2008,"St. Cloud , MN",St. Cloud,MN,Notre Dame
"Carmichael, Roc",2011,"Laurinburg , NC",Laurinburg,NC,Virginia Tech
"Carmona, Eddy",2013,Monterrey   Mexico,,,Harding
"Carpenter, Dan",2008,"Omaha , NE",Omaha,NE,Montana
"Carpenter, James",2011,"Augusta , GA",Augusta,GA,Alabama
"Carr, Brandon",2008,"Flint , MI",Flint,MI,Grand Valley State
"Carr, Chris",2005,"Reno , NV",Reno,NV,Boise State
"Carr, David",2013,"Bakersfield , CA",Bakersfield,CA,Fresno State
"Carr, Deveron",2013,"Phoenix , AZ",Phoenix,AZ,Arizona State
"Carr, Nigel",2013,"Jacksonville , FL",Jacksonville,FL,Alabama State
"Carradine, Cornellius",2013,"Jacksonville , FL",,,Florida State
"Carrier, Derek",2013,"Edgerton , WI",Edgerton,WI,Beloit
"Carriker, Adam",2007,"Hastings , NE",Hastings,NE,Nebraska
"Carrington, Alex",2010,"Tupelo , MS",Tupelo,MS,Arkansas State
"Carroll, Nolan",2010,"Rio Rancho , NM",Rio Rancho,NM,Maryland
"Carswell, Brandon",2013,"Rio Rancho , NM",,,USC
"Carter, Andre",2013,"Denver , CO",Denver,CO,California
"Carter, Bruce",2011,"Havelock , NC",Havelock,NC,North Carolina
"Carter, Chris",2011,"Los Angeles , CA",Los Angeles,CA,Fresno State
"Carter, David",2011,"Los Angeles , CA",Los Angeles,CA,UCLA
"Carter, Delone",2011,"Akron , OH",Akron,OH,Syracuse
"Carter, Rashaad",2013,"Atlanta , GA",Atlanta,GA,Tusculum
"Carter, Quinton",2011,"North Las Vegas , NV",North Las Vegas,NV,Oklahoma
"Carter, Tony",2009,"Jacksonville , FL",Jacksonville,FL,Florida State
"Casey, Chance",2013,"Southlake , TX",Southlake,TX,Baylor
"Casey, James",2009,"Fort Worth , TX",Fort Worth,TX,Rice
"Casey, Jurrell",2011,"Long Beach , CA",Long Beach,CA,USC
"Casillas, Jonathan",2009,"Jersey City , NJ",Jersey City,NJ,Wisconsin
"Cason, Antoine",2008,"Long Beach , CA",Long Beach,CA,Arizona
"Cassel, Matt",2005,"Northridge , CA",Northridge,CA,USC
"Castillo, Greg",2013,"Northridge , CA",,,Iowa
"Castonzo, Anthony",2011,"Des Plaines , IL",Des Plaines,IL,Boston College
"Catapano, Mike",2013,"Port Jefferson , NY",Port Jefferson,NY,Princeton
"Cattouse, Sean",2013,"Chicago , IL",Chicago,IL,California
"Caussin, Mike",2012,"Springfield , VA",Springfield,VA,James Madison
"Cave, Braxston",2013,"Granger , IN",Granger,IN,Notre Dame
"Celek, Brent",2007,"Cincinnati , OH",Cincinnati,OH,Cincinnati
"Celek, Garrett",2012,"Cincinnati , OH",Cincinnati,OH,Michigan State
"Chamberlain, Chris",2008,"Bethany , OK",Bethany,OK,Tulsa
"Chancellor, Kam",2010,"Norfolk , VA",Norfolk,VA,Virginia Tech
"Chandler, Nate",2012,"San Diego , CA",San Diego,CA,UCLA
"Chandler, Scott",2007,"Bedford , TX",Bedford,TX,Iowa
"Chaney, Jamar",2010,"Fort Pierce , FL",Fort Pierce,FL,Mississippi State
"Chapas, Shaun",2013,"St. Augustine , FL",St. Augustine,FL,Georgia
"Chapman, Allen",2013,"St. Augustine , FL",,,Kansas State
"Chapman, Josh",2012,"Birmingham , AL",Birmingham,AL,Alabama
"Chappelear, Travis",2013,"Birmingham , AL",,,Northwest Missouri State
"Charles, Jamaal",2008,"Port Arthur , TX",Port Arthur,TX,Texas
"Charles, Orson",2012,"Tampa , FL",Tampa,FL,Georgia
"Charles, Stefan",2013,"Oshawa , Ontario",Oshawa,Ontario,Regina (Canada)
"Chavis, Miguel",2013,"Oshawa , Ontario",,,Clemson
"Cheadle, Justin",2013,"Bakersfield , CA",Bakersfield,CA,California
"Chekwa, Chimdi",2012,"Marrero , LA",Marrero,LA,Ohio State
"Cherilus, Gosder",2008,Haiti,,,Boston College
"Chester, Chris",2006,"Tustin , CA",Tustin,CA,Oklahoma
"Chibane, Zack",2013,"Tustin , CA",,,Syracuse
"Childers, Jamie",2013,"Tustin , CA",,,Coastal Carolina
"Childs, Greg",2013,"Warren , AR",Warren,AR,Arkansas
"Chisolm, Garrett",2013,"Warren , AR",,,South Carolina
"Choice, Tashard",2008,"Jonesboro , GA",Jonesboro,GA,Georgia Tech
"Chung, Patrick",2009,Kingston   Jamaica,,,Oregon
"Church, Barry",2010,"Pittsburgh , PA",Pittsburgh,PA,Toledo
"Clabo, Tyson",2005,"Knoxville , TN",Knoxville,TN,Wake Forest
"Clady, Ryan",2008,"Long Beach , CA",Long Beach,CA,Boise State
"Claiborne, Morris",2012,"Shreveport , LA",Shreveport,LA,LSU
"Clancy, Nick",2013,"Shreveport , LA",,,Boston College
"Clark, Arceto",2013,"Shreveport , LA",,,Mississippi State
"Clark, Chris",2009,"New Orleans , LA",New Orleans,LA,Southern Mississippi
"Clark, Dallas",2013,"Livermore , IA",Livermore,IA,Iowa
"Clark, Ryan",2013,"Marrero , LA",Marrero,LA,LSU
"Clary, Jeromey",2007,"Norfolk , NE",Norfolk,NE,Kansas State
"Clausen, Jimmy",2010,"Thousand Oaks , CA",Thousand Oaks,CA,Notre Dame
"Clay, Charles",2011,"Little Rock , AR",Little Rock,AR,Tulsa
"Clay, Michael",2013,"Santa Clara , CA",Santa Clara,CA,Oregon
"Clayborn, Adrian",2011,"St. Louis , MO",St. Louis,MO,Iowa
"Clayton, Keenan",2010,"Sulphur Springs , TX",Sulphur Springs,TX,Oklahoma
"Clayton, Zach",2012,"Champaign , IL",Champaign,IL,Auburn
"Cleary, Emmett",2013,Tokyo   Japan,,,Boston College
"Clebert, Richard",2013,"Queens , NY",Queens,NY,South Florida
"Clemens, Kellen",2006,"Burns , OR",Burns,OR,Oregon
"Clement, Chase",2013,"Thibodaux , LA",Thibodaux,LA,LSU
"Clemons, Chris",2009,"Bradenton , FL",Bradenton,FL,Clemson
"Clemons, Chris",2013,"Griffin , GA",Griffin,GA,Georgia
"Clemons, Toney",2013,"Pittsburgh , PA",Pittsburgh,PA,Colorado
"Clingan, Blake",2013,"Pittsburgh , PA",,,Central Florida
"Cloherty, Colin",2009,"Chevy Chase , MD",Chevy Chase,MD,Brown
"Clutts, Tyler",2011,"Vallejo , CA",Vallejo,CA,Fresno State
"Coale, Danny",2013,"Lexington , VA",Lexington,VA,Virginia Tech
"Cobb, Randall",2011,"Maryville , TN",Maryville,TN,Kentucky
"Cochart, Colin",2012,"Kewaunee , WI",Kewaunee,WI,South Dakota State
"Cody, Terrence",2010,"Fort Myers , FL",Fort Myers,FL,Alabama
"Coffey, Elliot",2013,"Fort Myers , FL",,,Baylor
"Coffman, Chase",2010,"Lees Summit , MO",Lees Summit,MO,Missouri
"Cofield, Barry",2006,"Cleveland , OH",Cleveland,OH,Northwestern
"Cohen, Landon",2009,"Spartanburg , SC",Spartanburg,SC,Ohio U.
"Cole, Audie",2012,"Ypsilanti , MI",Ypsilanti,MI,North Carolina State
"Cole, Colin",2007,"Toronto , Ontario",Toronto,Ontario,Iowa
"Cole, Justin",2010,"Pasadena , CA",Pasadena,CA,San Jose State
"Cole, Marquice",2009,"Chicago , IL",Chicago,IL,Northwestern
"Cole, Trent",2005,"Xenia , OH",Xenia,OH,Cincinnati
"Coleman, B.J.",2013,"Xenia , OH",,,Tennessee-Chattanooga
"Coleman, Derrick",2012,"Los Angeles , CA",Los Angeles,CA,UCLA
"Coleman, Kenyon",2013,"Fontana , CA",Fontana,CA,UCLA
"Coleman, Kurt",2010,"Dayton , OH",Dayton,OH,Ohio State
"Coleman, Lanier",2013,"New Orleans , LA",New Orleans,LA,Louisiana-Lafayette
"Colledge, Daryn",2006,"Fairbanks , AK",Fairbanks,AK,Boise State
"Collie, Austin",2009,"Hamilton , Ontario",Hamilton,Ontario,Brigham Young
"Collins, Anthony",2008,"Beaumont , TX",Beaumont,TX,Kansas
"Collins, Brandon",2013,"Beaumont , TX",,,Southeastern Louisiana
"Collins, Bryan",2013,"Beaumont , TX",,,Southern Methodist
"Collins, Cameron",2013,"Beaumont , TX",,,Oregon State
"Collins, Jamie",2013,"McCall Creek , MS",McCall Creek,MS,Southern Mississippi
"Collins, Jasper",2013,"McCall Creek , MS",,,Mount Union
"Collins, Jed",2011,"San Juan Capistrano , CA",San Juan Capistrano,CA,Washington State
"Collins, Joe",2013,"San Juan Capistrano , CA",,,Weber State
"Collins, Nate",2010,"White Plains , NY",White Plains,NY,Virginia
"Colon, Willie",2006,"Bronx , NY",Bronx,NY,Hofstra
"Colquitt, Britton",2009,"Knoxville , TN",Knoxville,TN,Tennessee
"Colquitt, Dustin",2005,"Knoxville , TN",Knoxville,TN,Tennessee
"Colston, Marques",2006,"Harrisburg , PA",Harrisburg,PA,Hofstra
"Commings, Sanders",2013,"Thomson , GA",Thomson,GA,Georgia
"Compton, Tom",2013,"Minneapolis , MN",Minneapolis,MN,South Dakota
"Compton, Will",2013,"Berea , OH",Berea,OH,Nebraska
"Condo, Jon",2007,"Philipsburg , PA",Philipsburg,PA,Maryland
"Cone, Kevin",2011,"Stone Mountain , GA",Stone Mountain,GA,Georgia Tech
"Conley, T.J.",2012,"Tacoma , WA",Tacoma,WA,Idaho
"Conner, John",2010,"Cincinnati , OH",Cincinnati,OH,Kentucky
"Conner, Kavell",2010,"Richmond , VA",Richmond,VA,Clemson
"Connolly, Dan",2006,"St. Louis , MO",St. Louis,MO,Southeast Missouri State
"Connor, Dan",2008,"Wallingford , PA",Wallingford,PA,Penn State
"Conrath, Matt",2012,"Chicago , IL",Chicago,IL,Virginia
"Conte, Chris",2011,"Los Angeles , CA",Los Angeles,CA,California
"Cook, Chris",2010,"Lynchburg , VA",Lynchburg,VA,Virginia
"Cook, Erik",2013,"Albuquerque , NM",Albuquerque,NM,New Mexico
"Cook, Jared",2009,"Birmingham , AL",Birmingham,AL,South Carolina
"Cook, Kyle",2008,"Mount Clemens , MI",Mount Clemens,MI,Michigan State
"Cook, Ryan",2006,"Albuquerque , NM",Albuquerque,NM,New Mexico
"Cooper, Jonathan",2013,"Albuquerque , NM",,,North Carolina
"Cooper, Josh",2012,"Yukon , OK",Yukon,OK,Oklahoma State
"Cooper, Marcus",2013,"Yukon , OK",,,Rutgers
"Cooper, Riley",2010,"Oklahoma City , OK",Oklahoma City,OK,Florida
"Copeland, Brandon",2013,"Sykesville , MD",Sykesville,MD,Pennsylvania
"Coples, Quinton",2012,"Kinston , NC",Kinston,NC,North Carolina
"Copper, Terrance",2013,"Washington , NC",Washington,NC,East Carolina
"Cordle, Jim",2011,"Lancaster , OH",Lancaster,OH,Ohio State
"Cornell, Jack",2013,"Quincy , IL",Quincy,IL,Illinois
"Cornick, Paul",2013,"Quincy , IL",,,North Dakota State
"Corp, Aaron",2013,"Villa Park , CA",Villa Park,CA,Richmond
"Cosby, DeMarco",2012,"Villa Park , CA",,,Central Missouri State
"Costa, Phil",2010,"Pennsauken , NJ",Pennsauken,NJ,Maryland
"Costanzo, Blake",2007,"Franklin Lakes , NJ",Franklin Lakes,NJ,Lafayette
"Coston, Trevor",2013,"Franklin Lakes , NJ",,,Maine
"Cotchery, Jerricho",2013,"Birmingham , AL",Birmingham,AL,North Carolina State
"Cotton, Ben",2013,"Birmingham , AL",,,Nebraska
"Coughman, Edawn",2013,"Birmingham , AL",,,Shaw
"Cousins, Kirk",2012,"Barrington , IL",Barrington,IL,Michigan State
"Cousins, Oniel",2008,Jamaica,,,Texas-El Paso
"Cox, Derek",2009,"Winterville , NC",Winterville,NC,William & Mary
"Cox, Fletcher",2012,"Yazoo City , MS",Yazoo City,MS,Mississippi State
"Cox, Kennard",2011,"Miami , FL",Miami,FL,Pittsburgh
"Cox, Michael",2013,"Boston , MA",Boston,MA,Massachusetts
"Cox, Morgan",2010,"Collierville , TN",Collierville,TN,Tennessee
"Cox, Perrish",2011,"Waco , TX",Waco,TX,Oklahoma State
"Crabtree, Michael",2009,"Dallas , TX",Dallas,TX,Texas Tech
"Crabtree, Tom",2010,"Columbus , OH",Columbus,OH,Miami (Ohio)
"Crawford, Jack",2012,London   England,,,Penn State
"Crawford, Richard",2012,"Oceanside , CA",Oceanside,CA,Southern Methodist
"Crawford, Tyrone",2012,Canada,,,Boise State
"Crayton, Patrick",2005,"Waxahachie , TX",Waxahachie,TX,Northwestern Oklahoma State
"Cribbs, Josh",2005,"Washington , DC",Washington,DC,Kent State
"Crick, Jared",2012,"Albuquerque , NM",Albuquerque,NM,Nebraska
"Criner, Juron",2012,"Las Vegas , NV",Las Vegas,NV,Arizona
"Crist, Dayne",2013,"Sherman Oaks , CA",Sherman Oaks,CA,Kansas
"Crocker, Chris",2013,"Chesapeake , VA",Chesapeake,VA,Marshall
"Cromartie, Antonio",2006,"Tallahassee , FL",Tallahassee,FL,Florida State
"Cromartie, Marcus",2013,"Tallahassee , FL",,,Wisconsin
"Cromartie-Smith, Da'Mon",2013,"Riverside , CA",Riverside,CA,Texas-El Paso
"Croom, Dominique",2013,"Riverside , CA",,,Central Arkansas
"Crosby, Mason",2007,"Lubbock , TX",Lubbock,TX,Colorado
"Cross, Izaan",2013,"Boston , MA",Boston,MA,Georgia Tech
"Crump, Terriun",2013,"Chicago , IL",Chicago,IL,Western Illinois
"Cruse, Andy",2013,"Chicago , IL",,,Miami (Ohio)
"Cruz, Victor",2010,"Paterson , NJ",Paterson,NJ,Massachusetts
"Cudjo, Jermelle",2010,"Lawton , OK",Lawton,OK,Central Oklahoma
"Culliver, Chris",2011,"Philadelphia , PA",Philadelphia,PA,South Carolina
"Cumberland, Jeff",2010,"Philadelphia , PA",,,Illinois
"Cundiff, Billy",2006,"Valley Center , CA",Valley Center,CA,Drake
"Cunningham, Benny",2013,"Nashville , TN",Nashville,TN,Middle Tennessee State
"Cunningham, B.J.",2013,"Westerville , OH",Westerville,OH,Michigan State
"Cunningham, Jermaine",2010,"Bronx , NY",Bronx,NY,Florida
"Cunningham, Justice",2013,"Pageland , SC",Pageland,SC,South Carolina
"Cunningham, Sederrik",2013,"Zephyrhills , FL",Zephyrhills,FL,Furman
"Curry, Aaron",2008,"Fayetteville , NC",Fayetteville,NC,Wake Forest
"Curry, Dominique",2011,"Philadelphia , PA",Philadelphia,PA,California (PA)
"Curry, Vinny",2012,"Neptune , NJ",Neptune,NJ,Marshall
"Cushing, Brian",2009,"Park Ridge , NJ",Park Ridge,NJ,USC
"Cutler, Jay",2006,"Columbus , GA",Columbus,GA,Vanderbilt
"Cutrera, Jacob",2010,"Lafayette , LA",Lafayette,LA,LSU
"Cyprien, Johnathan",2013,"North Miami , FL",North Miami,FL,Florida International
"D'Imperio, Ryan",2012,"Philadelphia , PA",Philadelphia,PA,Rutgers
"Dahl, Craig",2008,"Mankato , MN",Mankato,MN,North Dakota State
"Dahl, Harvey",2007,"Fallon , NV",Fallon,NV,Nevada
"Dalton, Andy",2011,"Katy , TX",Katy,TX,Texas Christian
"Dangerfield, Jordan",2013,"Elmont , NY",Elmont,NY,Towson
"Daniel, Chase",2009,"Irving , TX",Irving,TX,Missouri
"Daniels, B.J.",2013,"Irving , TX",,,South Florida
"Daniels, Jace",2013,"Escanaba , MI",Escanaba,MI,Northern Michigan
"Daniels, Matt",2012,"Tucson , AZ",Tucson,AZ,Duke
"Daniels, Mike",2012,"Stratford , NJ",Stratford,NJ,Iowa
"Daniels, Owen",2006,"Naperville , IL",Naperville,IL,Wisconsin
"Dansby, Karlos",2013,"Birmingham , AL",Birmingham,AL,Auburn
"Dareus, Marcell",2011,"Birmingham , AL",Birmingham,AL,Alabama
"Datko, Andrew",2013,"Weston , FL",Weston,FL,Florida State
"David, Lavonte",2012,"Miami , FL",Miami,FL,Nebraska
"Davis, A.J.",2013,"Birmingham , AL",Birmingham,AL,Jacksonville State
"Davis, Drew",2012,"Denver , CO",Denver,CO,Oregon
"Davis, Anthony",2010,"Piscataway , NJ",Piscataway,NJ,Rutgers
"Davis, Austin",2012,"Ringgold , GA",Ringgold,GA,Southern Mississippi
"Davis, Bryce",2013,"Ringgold , GA",,,Central Oklahoma
"Davis, Cody",2013,"Stephenville , TX",Stephenville,TX,Texas Tech
"Davis, DeMario",2012,"Collins , MS",Collins,MS,Arkansas State
"Davis, Dominique",2012,"Lakeland , FL",Lakeland,FL,East Carolina
"Davis, C.J.",2010,"Millsboro , DE",Millsboro,DE,Pittsburgh
"Davis, Fred",2008,"Toledo , OH",Toledo,OH,USC
"Davis, Hall",2013,"Baton Rouge , LA",Baton Rouge,LA,Louisiana-Lafayette
"Davis, Ja'Gared",2013,"Crockett , TX",Crockett,TX,Southern Methodist
"Davis, Kanorris",2013,"Perry , GA",Perry,GA,Troy
"Davis, Keenan",2013,"Perry , GA",,,Iowa
"Davis, Kellen",2008,"Adrian , MI",Adrian,MI,Michigan State
"Davis, Knile",2013,"Houston , TX",Houston,TX,Arkansas
"Davis, Marcus",2013,"Virginia Beach , VA",Virginia Beach,VA,Virginia Tech
"Davis, Ryan",2013,"Tampa , FL",Tampa,FL,Bethune-Cookman
"Davis, Thomas",2005,"Shellman , GA",Shellman,GA,Georgia
"Davis, Tristan",2012,"Atlanta , GA",Atlanta,GA,Auburn
"Davis, Troy",2013,"Atlanta , GA",Atlanta,GA,Central Florida
"Davis, Vernon",2006,"Washington , DC",Washington,DC,Maryland
"Davis, Vontae",2009,"Washington , DC",Washington,DC,Illinois
"Davis, Will",2013,"Long Beach , CA",Long Beach,CA,Utah State
"Dawkins, Everett",2013,"Spartanburg , SC",Spartanburg,SC,Florida State
"Dawson, Keyunta",2008,"Shreveport , LA",Shreveport,LA,Texas Tech
"Dawson, Phil",2013,"West Palm Beach , FL",West Palm Beach,FL,Texas
"Dawson, Skye",2013,"Dallas , TX",Dallas,TX,Texas Christian
"De La Puente, Brian",2010,"Los Angeles , CA",Los Angeles,CA,California
"DeCastro, David",2012,"Kirkland , WA",Kirkland,WA,Stanford
"DeCicco, Dom",2012,"Jefferson Hills , PA",Jefferson Hills,PA,Pittsburgh
"DeCoud, Thomas",2008,"Oakland , CA",Oakland,CA,California
"DeGeare, Chris",2012,"Chandler , AZ",Chandler,AZ,Wake Forest
"DeOssie, Zak",2007,"Andover , MA",Andover,MA,Brown
"DePalma, Dan",2013,"Verona , NJ",Verona,NJ,West Chester
"DePaola, Andrew",2013,"Verona , NJ",,,Rutgers
"DeVito, Mike",2007,"New York , NY",New York,NY,Maine
"Deaderick, Brandon",2010,"Fort Lee , VA",Fort Lee,VA,Alabama
"Dean, Larry",2011,"Fort Lee , VA",,,Valdosta State
"Debniak, Alex",2013,"Fort Lee , VA",,,Stanford
"Decker, Eric",2010,"Cold Spring , MN",Cold Spring,MN,Minnesota
"Delmas, Louis",2009,"Fort Pierce , FL",Fort Pierce,FL,Western Michigan
"Demens, Kenny",2013,"Detroit , MI",Detroit,MI,Michigan
"Demps, Jeff",2013,"Detroit , MI",,,Florida
"Demps, Quintin",2008,"San Antonio , TX",San Antonio,TX,Texas-El Paso
"Dennard, Alfonzo",2012,"Rochelle , GA",Rochelle,GA,Nebraska
"Dennard, Antonio",2013,"Rochelle , GA",,,Langston
"Denney, John",2005,"Denver , CO",Denver,CO,Brigham Young
"Dennis, Derek",2013,"Queens , NY",Queens,NY,Temple
"Dent, Akeem",2011,"Atlanta , GA",Atlanta,GA,Georgia
"Denton, Chris",2013,"Atlanta , GA",,,Mount Union
"Develin, James",2013,"West Chester , PA",West Chester,PA,Brown
"Devey, Jordan",2013,"American Fork , UT",American Fork,UT,Memphis
"Devlin, Pat",2011,"Downingtown , PA",Downingtown,PA,Delaware
"DiManche, Jayson",2013,"Trenton , NJ",Trenton,NJ,Southern Illinois
"DiMarco, Patrick",2012,"Trenton , NJ",,,South Carolina
"Dial, Quinton",2013,"Andalusia , AL",Andalusia,AL,Alabama
"Dickerson, Dorin",2011,"Imperial , PA",Imperial,PA,Pittsburgh
"Dickson, Ed",2010,"Inglewood , CA",Inglewood,CA,Oregon
"Dickson, JoJo",2013,"Inglewood , CA",,,Idaho
"Diehl, David",2013,"Chicago , IL",Chicago,IL,Illinois
"Dietrich-Smith, Evan",2010,"Salinas , CA",Salinas,CA,Idaho State
"Diles, Zac",2007,"Abilene , TX",Abilene,TX,Kansas State
"Dill, R.J.",2013,"Abilene , TX",,,Rutgers
"Dillard, Jarett",2010,"San Antonio , TX",San Antonio,TX,Rice
"Dillard, Phillip",2012,"Tulsa , OK",Tulsa,OK,Nebraska
"Dimke, Derek",2013,"Tulsa , OK",,,Illinois
"Divens, Lamar",2010,"Fayetteville , TN",Fayetteville,TN,Tennessee State
"Dixon, Anthony",2010,"Jackson , MS",Jackson,MS,Mississippi State
"Dixon, Antonio",2010,"Miami , FL",Miami,FL,Miami (Fla.)
"Dixon, Dennis",2009,"Oakland , CA",Oakland,CA,Oregon
"Dixon, Marcus",2011,"Rome , GA",Rome,GA,Hampton
"Dobbins, Tim",2006,"Nashville , TN",Nashville,TN,Iowa State
"Dobbs, Demarcus",2011,"Savannah , GA",Savannah,GA,Georgia
"Dobson, Aaron",2013,"Dunbar , WV",Dunbar,WV,Marshall
