source,school,current_conf,historic_conf,county,name,recruit_year,hometown,state
nfl,North Carolina State,acc,acc,37151,"Wilson, Adrian",2009,High Point,NC
nfl,East Carolina,american,cusa,37129,"Ross, Jay",2009,Wilmington,NC
nfl,South Carolina,sec,sec,37119,"Holloman, DeVonte",2009,Charlotte,NC
nfl,East Carolina,american,cusa,37119,"Lewis, Lance",2009,Charlotte,NC
nfl,North Carolina State,acc,acc,37109,"Wilson, C.J.",2009,Lincolnton,NC
nfl,California,pac-12,pac-12,37081,"Allen, Keenan",2009,Greensboro,NC
nfl,East Carolina,american,cusa,37063,"Brooks, Michael",2009,Durham,NC
nfl,Virginia Tech,acc,acc,37051,"Becton, Nick",2009,Fayetteville,NC
nfl,Virginia Tech,acc,acc,37051,"Whitley, Eddie",2009,Fayetteville,NC
nfl,North Carolina State,acc,acc,37051,"Wolff, Earl",2009,Fayetteville,NC
nfl,North Carolina,acc,acc,37049,"Reddick, Kevin",2009,New Bern,NC
nfl,South Carolina,sec,sec,37025,"Lanning, Spencer",2009,Concord,NC
nfl,North Carolina,acc,acc,37015,"Bond, Travis",2009,Powellsville,NC
nfl,East Carolina,american,cusa,37013,"Copper, Terrance",2009,Washington,NC
nfl,Princeton,none,none,36103,"Catapano, Mike",2009,Port Jefferson,NY
nfl,Maryland,big-ten,acc,36091,"Vellano, Joe",2009,Clifton Park,NY
nfl,Central Florida,american,cusa,36067,"Murray, Latavius",2009,Nedrow,NY
nfl,Virginia,acc,acc,36061,"Aboushi, Oday",2009,Brooklyn,NY
nfl,Texas State,sun-belt,none,36061,"Nsekhe, Ty",2009,Brooklyn,NY
nfl,Temple,american,mac,36061,"Dennis, Derek",2009,Queens,NY
nfl,Temple,american,mac,36061,"Wallace, Martin",2009,New York,NY
nfl,South Florida,american,big-east,36061,"Clebert, Richard",2009,Queens,NY
nfl,San Diego State,mwc,mwc,36061,"Escobar, Gavin",2009,New York,NY
nfl,Ohio State,big-ten,big-ten,36061,"Smith, Will",2009,Queens,NY
nfl,Central Michigan,mac,mac,36061,"Addae, Jahleel",2009,Bronx,NY
nfl,Colorado,pac-12,big-12,36055,"Kasa, Nick",2009,Rochester,NY
nfl,Buffalo,mac,mac,36029,"Means, Steven",2009,Buffalo,NY
nfl,Buffalo,mac,mac,36029,"Rivers, Marcus",2009,Lackawanna,NY
nfl,New Mexico,mwc,mwc,35043,"Cook, Erik",2009,Albuquerque,NM
nfl,Hawaii,mwc,wac,35043,"Ingram, Luke",2009,Albuquerque,NM
nfl,Oklahoma,big-12,big-12,35015,"Jones, Landry",2009,Artesia,NM
nfl,Pittsburgh,acc,big-east,34039,"Graham, Ray",2009,Elizabeth,NJ
nfl,Boston College,acc,acc,34039,"Quigley, Ryan",2009,Roselle,NJ
nfl,William & Mary,none,none,34027,"Leach, Mike",2009,Dover,NJ
nfl,Miami (FL),acc,acc,34025,"Nelms, Cory",2009,Neptune,NJ
nfl,Temple,american,mac,34023,"Campbell, Michael",2009,Edison,NJ
nfl,Connecticut,american,big-east,34023,"Gratz, Dwayne",2009,Piscataway,NJ
nfl,Boston College,acc,acc,34023,"Snee, Chris",2009,Edison,NJ
nfl,Southern Illinois,none,none,34021,"DiManche, Jayson",2009,Trenton,NJ
nfl,Penn State,big-ten,big-ten,34021,"Troutman, Johnnie",2009,Trenton,NJ
nfl,Maryland,big-ten,acc,34019,"Furstenburg, Matt",2009,Flemington,NJ
nfl,Rutgers,big-ten,big-east,34015,"Silvestro, Alex",2009,Gibbstown,NJ
nfl,Penn State,big-ten,big-ten,34015,"Hodges, Gerald",2009,Woodbury,NJ
nfl,Miami (FL),acc,acc,34015,"McKinnie, Bryant",2009,Woodbury,NJ
nfl,East Carolina,american,cusa,34013,"Garrard, David",2009,East Orange,NJ
nfl,Rutgers,big-ten,big-east,34007,"Ryan, Logan",2009,Berlin,NJ
nfl,Massachusetts,mac,none,34007,"Talley, Julian",2009,Stratford,NJ
nfl,Penn State,big-ten,big-ten,34005,"Landolt, Dennis",2009,Burlington,NJ
nfl,Kentucky,sec,sec,34005,"Lumpkin, Ricky",2009,Mount Holly,NJ
nfl,Connecticut,american,big-east,34005,"Moore, Kashif",2009,Burlington,NJ
nfl,Tennessee,sec,sec,34003,"Simms, Matt",2009,Franklin Lakes,NJ
nfl,Rutgers,big-ten,big-east,34003,"Beauharnais, Steve",2009,Saddle Brook,NJ
nfl,Nevada,mwc,wac,32031,"Nady, Jeff",2009,Reno,NV
nfl,Utah State,mwc,wac,32003,"Williams, Kerwynn",2009,Las Vegas,NV
nfl,Oregon State,pac-12,pac-12,32003,"Jackson, Steven",2009,Las Vegas,NV
nfl,Miami (FL),acc,acc,31153,"Gunn, Harland",2009,Omaha,NE
nfl,Kansas,big-12,big-12,31153,"Biere, Tim",2009,Omaha,NE
nfl,Oregon State,pac-12,pac-12,30111,"Edwards, Dwan",2009,Billings,MT
nfl,North Carolina,acc,acc,29510,"Williams, Sylvester",2009,St. Louis,MO
nfl,Nebraska,big-ten,big-12,29510,"Williams, Keith",2009,St. Louis,MO
nfl,Missouri,sec,big-12,29510,"Richardson, Sheldon",2009,St. Louis,MO
nfl,Memphis,american,cusa,29510,"Steeples, Robert",2009,St. Louis,MO
nfl,Iowa,big-ten,big-ten,29510,"McNutt, Marvin",2009,St. Louis,MO
nfl,Arkansas,sec,sec,29510,"Wingo, Ronnie",2009,St. Louis,MO
nfl,Kansas State,big-12,big-12,29165,"Lilja, Ryan",2009,Kansas City,MO
nfl,Iowa State,big-12,big-12,29165,"Knott, Jake",2009,Kansas City,MO
nfl,Missouri,sec,big-12,29051,"Smith, Justin",2009,Jefferson City,MO
nfl,Mississippi State,sec,sec,28155,"Banks, Johnthan",2009,Maben,MS
nfl,Mississippi State,sec,sec,28121,"Boyd, Josh",2009,Jackson,MS
nfl,Mississippi State,sec,sec,28121,"Kelly, Tommy",2009,Jackson,MS
nfl,Southern Mississippi,cusa,cusa,28037,"Collins, Jamie",2009,McCall Creek,MS
nfl,Louisiana Tech,cusa,wac,28029,"Johnson, Oscar",2009,Crystal Springs,MS
nfl,Northwestern,big-ten,big-ten,27163,"Arnfelt, Brian",2009,Lake Elmo,MN
nfl,Pittsburgh,acc,big-east,27053,"Fitzgerald, Larry",2009,Minneapolis,MN
nfl,Oklahoma,big-12,big-12,27053,"Stills, Kenny",2009,Eden Prairie,MN
nfl,Arizona State,pac-12,pac-12,27053,"Suggs, Terrell",2009,Minneapolis,MN
nfl,Wake Forest,acc,acc,26163,"Pace, Calvin",2009,Detroit,MI
nfl,Ohio State,big-ten,big-ten,26163,"Hankins, Johnathan",2009,Detroit,MI
nfl,Michigan State,big-ten,big-ten,26163,"Baker, Edwin",2009,Detroit,MI
nfl,Michigan State,big-ten,big-ten,26163,"Gholston, William",2009,Detroit,MI
nfl,Michigan State,big-ten,big-ten,26163,"Sims, Dion",2009,Detroit,MI
nfl,Michigan,big-ten,big-ten,26163,"Demens, Kenny",2009,Detroit,MI
nfl,Michigan,big-ten,big-ten,26163,"Foote, Larry",2009,Detroit,MI
nfl,Kent State,mac,mac,26163,"Gates, Antonio",2009,Detroit,MI
nfl,Central Michigan,mac,mac,26163,"Jenkins, Cullen",2009,Detroit,MI
nfl,Alabama,sec,sec,26163,"Warmack, Chance",2009,Detroit,MI
nfl,Southern Methodist,american,cusa,26125,"Line, Zach",2009,Royal Oak,MI
nfl,Central Michigan,mac,mac,26081,"Agnew, Vince",2009,Grand Rapids,MI
nfl,Western Michigan,mac,mac,26077,"Babin, Jason",2009,Kalamazoo,MI
nfl,San Diego State,mwc,mwc,25025,"Osgood, Kassim",2009,Boston,MA
nfl,Massachusetts,mac,none,25025,"Cox, Michael",2009,Boston,MA
nfl,Georgia Tech,acc,acc,25025,"Cross, Izaan",2009,Boston,MA
nfl,Oregon,pac-12,pac-12,25017,"Alonso, Kiko",2009,Newton,MA
nfl,Connecticut,american,big-east,25017,"Wreh-Wilson, Blidi",2009,Malden,MA
nfl,Connecticut,american,big-east,25005,"Todman, Jordan",2009,New Bedford,MA
nfl,West Virginia,big-12,big-east,24510,"Austin, Tavon",2009,Baltimore,MD
nfl,Virginia Tech,acc,acc,24510,"Fuller, Corey",2009,Baltimore,MD
nfl,Penn State,big-ten,big-ten,24510,"Powell, Chaz",2009,Baltimore,MD
nfl,Indiana State,none,none,24510,"Hilton, Justin",2009,Baltimore,MD
nfl,West Virginia,big-12,big-east,24033,"Garvin, Terence",2009,Upper Marlboro,MD
nfl,New Mexico,mwc,mwc,24033,"Thomas, Lamaar",2009,Fort Washington,MD
nfl,Maryland,big-ten,acc,24033,"Meggett, Davin",2009,Clinton,MD
nfl,Furman,none,none,24031,"Anderson, Colin",2009,Gaithersburg,MD
nfl,Florida,sec,sec,24031,"Jenkins, Jelani",2009,Rockville,MD
nfl,Pennsylvania,none,none,24013,"Copeland, Brandon",2009,Sykesville,MD
nfl,Washington,pac-12,pac-12,22115,"Rayford, Caesar",2009,Leesville,LA
nfl,Louisiana State,sec,sec,22115,"Ford, Michael",2009,Leesville,LA
nfl,Louisiana State,sec,sec,22103,"Faulk, Chris",2009,Slidell,LA
nfl,Texas State,sun-belt,none,22097,"Bartu, Joplo",2009,Opelousas,LA
nfl,Louisiana State,sec,sec,22097,"Simon, Tharold",2009,Eunice,LA
nfl,Miami (FL),acc,acc,22089,"Reed, Ed",2009,St. Rose,LA
nfl,Nevada,mwc,wac,22073,"Williams, Duke",2009,Monroe,LA
nfl,Tennessee,sec,sec,22071,"Manning, Peyton",2009,New Orleans,LA
nfl,Southern Mississippi,cusa,cusa,22071,"Weaver, Jason",2009,New Orleans,LA
nfl,Penn State,big-ten,big-ten,22071,"Mauti, Michael",2009,New Orleans,LA
nfl,Mississippi,sec,sec,22071,"Manning, Eli",2009,New Orleans,LA
nfl,Miami (FL),acc,acc,22071,"Wayne, Reggie",2009,New Orleans,LA
nfl,Louisiana-Lafayette,sun-belt,sun-belt,22071,"Coleman, Lanier",2009,New Orleans,LA
nfl,Louisiana-Lafayette,sun-belt,sun-belt,22071,"Lawson, Javone",2009,New Orleans,LA
nfl,Louisiana-Lafayette,sun-belt,sun-belt,22071,"Taylor, Ike",2009,New Orleans,LA
nfl,Louisiana Tech,cusa,wac,22071,"Victorian, Josh",2009,New Orleans,LA
nfl,Louisiana State,sec,sec,22071,"Lonergan, P.J.",2009,New Orleans,LA
nfl,Louisiana State,sec,sec,22071,"Mathieu, Tyrann",2009,New Orleans,LA
nfl,Boise State,mwc,wac,22071,"Mikell, Quintin",2009,New Orleans,LA
nfl,Alabama,sec,sec,22071,"Fluker, D.J.",2009,New Orleans,LA
nfl,Louisiana Tech,cusa,wac,22057,"Mills, Jordan",2009,Thibodaux,LA
nfl,Louisiana State,sec,sec,22057,"Clement, Chase",2009,Thibodaux,LA
nfl,Louisiana State,sec,sec,22055,"Henderson, Devery",2009,Lafayette,LA
nfl,California,pac-12,pac-12,22055,"Asomugha, Nnamdi",2009,Lafayette,LA
nfl,Louisiana State,sec,sec,22051,"Clark, Ryan",2009,Marrero,LA
nfl,Louisiana State,sec,sec,22051,"Edwards, Lavar",2009,Gretna,LA
nfl,Arkansas,sec,sec,22051,"Nelson, Jerico",2009,Kenner,LA
nfl,Alabama,sec,sec,22051,"Lacy, Eddie",2009,Gretna,LA
nfl,Tennessee,sec,sec,22033,"Thomas, Dallas",2009,Baton Rouge,LA
nfl,Memphis,american,cusa,22033,"Leary, Ronald",2009,Baton Rouge,LA
nfl,Louisiana-Lafayette,sun-belt,sun-belt,22033,"Davis, Hall",2009,Baton Rouge,LA
nfl,Louisiana Tech,cusa,wac,22033,"Broha, Matt",2009,Baton Rouge,LA
nfl,Louisiana State,sec,sec,22033,"Jones, Donnie",2009,Baton Rouge,LA
nfl,Louisiana State,sec,sec,22033,"Reid, Eric",2009,Baton Rouge,LA
nfl,Rutgers,big-ten,big-east,22017,"Brock, Kevin",2009,Shreveport,LA
nfl,Louisiana State,sec,sec,22017,"Logan, Bennie",2009,Shreveport,LA
nfl,Utah State,mwc,wac,21111,"Scales, Patrick",2009,Louisville,KY
nfl,Kentucky,sec,sec,21111,"Smith, Matt",2009,Louisville,KY
nfl,Illinois,big-ten,big-ten,21111,"Green, Justin",2009,Louisville,KY
nfl,Georgia Southern,sun-belt,none,21093,"Eubanks, Darius",2009,Fort Knox,KY
nfl,Nebraska,big-ten,big-12,21067,"Burkhead, Rex",2009,Lexington,KY
nfl,Louisville,acc,big-east,21067,"Akers, David",2009,Lexington,KY
nfl,Oklahoma State,big-12,big-12,20173,"Randle, Joseph",2009,Wichita,KS
nfl,Kansas State,big-12,big-12,20173,"Brown, Arthur",2009,Wichita,KS
nfl,Kansas State,big-12,big-12,20173,"Harper, Chris",2009,Wichita,KS
nfl,Kansas State,big-12,big-12,20169,"Newman, Terence",2009,Salina,KS
nfl,Wisconsin,big-ten,big-ten,20113,"Ball, Montee",2009,McPherson,KS
nfl,Kansas,big-12,big-12,20113,"Hawkinson, Tanner",2009,McPherson,KS
nfl,Maryland,big-ten,acc,20099,"Hill, Shaun",2009,Parsons,KS
nfl,Notre Dame,acc,independent,20091,"Smith, Brian",2009,Shawnee,KS
nfl,Iowa,big-ten,big-ten,19109,"Clark, Dallas",2009,Livermore,IA
nfl,Iowa State,big-12,big-12,19061,"Lenz, Josh",2009,Dubuque,IA
nfl,Iowa,big-ten,big-ten,19061,"Tobin, Matt",2009,Worthington,IA
nfl,Boston College,acc,acc,19061,"Koppen, Dan",2009,Dubuque,IA
nfl,Northern Illinois,mac,mac,18179,"Harnish, Chandler",2009,Bluffton,IN
nfl,Notre Dame,acc,independent,18141,"Cave, Braxston",2009,Granger,IN
nfl,Florida,sec,sec,18105,"Grossman, Rex",2009,Bloomington,IN
nfl,Western Kentucky,cusa,sun-belt,18097,"Doyle, Jack",2009,Indianapolis,IN
nfl,Northern Illinois,mac,mac,18097,"Spann, Chad",2009,Indianapolis,IN
nfl,Minnesota,big-ten,big-ten,18097,"Gray, MarQueis",2009,Indianapolis,IN
nfl,Illinois State,none,none,18097,"Walker, Ty",2009,Indianapolis,IN
nfl,Arizona State,pac-12,pac-12,18089,"Robinson, Gerell",2009,Gary,IN
nfl,Purdue,big-ten,big-ten,18081,"Hardwick, Nick",2009,Franklin,IN
nfl,Notre Dame,acc,independent,18003,"Eifert, Tyler",2009,Fort Wayne,IN
nfl,Southern Illinois,none,none,17197,"Boatright, Kenneth",2009,Joliet,IL
nfl,Illinois,big-ten,big-ten,17163,"Hawthorne, Terry",2009,East St. Louis,IL
nfl,Northern Illinois,mac,mac,17111,"Schepler, Jason",2009,Woodstock,IL
nfl,Northern Illinois,mac,mac,17097,"Baxter, Alan",2009,Buffalo Grove,IL
nfl,Northern Illinois,mac,mac,17097,"Melvin, Rashaan",2009,Waukegan,IL
nfl,Kent State,mac,mac,17097,"Kline, Josh",2009,Hoffman Estates,IL
nfl,Eastern Michigan,mac,mac,17097,"Walter, Kevin",2009,Lake Forest,IL
nfl,San Jose State,mwc,wac,17031,"Tuitupou, Peter",2009,Chicago,IL
nfl,Oregon,pac-12,pac-12,17031,"Williams, Brandon",2009,Chicago,IL
nfl,Northwestern,big-ten,big-ten,17031,"Bryant, Corbin",2009,Chicago,IL
nfl,Northern Illinois,mac,mac,17031,"Progar, Sean",2009,Park Ridge,IL
nfl,New Mexico,mwc,mwc,17031,"Messina, Carmen",2009,Melrose Park,IL
nfl,Michigan State,big-ten,big-ten,17031,"Adams, Johnny",2009,Des Plaines,IL
nfl,Louisiana-Lafayette,sun-belt,sun-belt,17031,"Tillman, Charles",2009,Chicago,IL
nfl,Illinois State,none,none,17031,"Palmer, Nate",2009,Chicago,IL
nfl,Illinois State,none,none,17031,"Zimmer, Mike",2009,Prospect Heights,IL
nfl,Illinois,big-ten,big-ten,17031,"Buchanan, Michael",2009,Chicago,IL
nfl,Illinois,big-ten,big-ten,17031,"Diehl, David",2009,Chicago,IL
nfl,Illinois,big-ten,big-ten,17031,"Foster, Glenn",2009,Chicago,IL
nfl,Illinois,big-ten,big-ten,17031,"Pashos, Tony",2009,Palos Heights,IL
nfl,Columbia,none,none,17031,"Adams, Jeff",2009,Berwyn,IL
nfl,California,pac-12,pac-12,17031,"Cattouse, Sean",2009,Chicago,IL
nfl,Illinois,big-ten,big-ten,17001,"Cornell, Jack",2009,Quincy,IL
nfl,Illinois,big-ten,big-ten,16039,"Thornton, Hugh",2009,Boise,ID
nfl,Utah,pac-12,mwc,16027,"Gross, Jordan",2009,Nampa,ID
nfl,Nevada-Las Vegas,mwc,mwc,15009,"Lotulelei, John",2009,Kihei,HI
nfl,Hawaii,mwc,wac,15007,"Meatoga, Vaughn",2009,Kalaheo,HI
nfl,Notre Dame,acc,independent,15003,"Te'o, Manti",2009,Laie,HI
nfl,North Carolina State,acc,acc,15003,"Amerson, David",2009,Honolulu,HI
nfl,California,pac-12,pac-12,15003,"Schwenke, Brian",2009,Honolulu,HI
nfl,Kansas State,big-12,big-12,13321,"Williams, Meshak",2009,Sylvester,GA
nfl,Georgia,sec,sec,13259,"Jones, Jarvis",2009,Richland,GA
nfl,Kansas State,big-12,big-12,13255,"Tuggle, Justin",2009,Griffin,GA
nfl,Georgia,sec,sec,13255,"Clemons, Chris",2009,Griffin,GA
nfl,Georgia,sec,sec,13253,"Rambo, Bacarri",2009,Donalsonville,GA
nfl,Georgia,sec,sec,13245,"Washington, Cornelius",2009,Hephzibah,GA
nfl,West Virginia,big-12,big-east,13241,"Smith, Geno",2009,Lakemont,GA
nfl,Alabama-Birmingham,cusa,cusa,13215,"Hubbard, Christopher",2009,Columbus,GA
nfl,Georgia,sec,sec,13189,"Commings, Sanders",2009,Thomson,GA
nfl,Vanderbilt,sec,sec,13181,"Barden, Brandon",2009,Lincolnton,GA
nfl,Virginia Tech,acc,acc,13179,"Taylor, Bruce",2009,Hinesville,GA
nfl,South Carolina,sec,sec,13157,"Robinson, Dunta",2009,Athens,GA
nfl,Troy,sun-belt,sun-belt,13153,"Davis, Kanorris",2009,Perry,GA
nfl,San Diego State,mwc,mwc,13135,"Butler, Brice",2009,Norcross,GA
nfl,Georgia Southern,sun-belt,none,13131,"Wilcox, J.J.",2009,Cairo,GA
nfl,Mississippi State,sec,sec,13127,"Slay, Darius",2009,Brunswick,GA
nfl,Richmond,none,none,13121,"Taylor, Cooper",2009,Atlanta,GA
nfl,Louisiana State,sec,sec,13121,"Minter, Kevin",2009,Atlanta,GA
nfl,Duke,acc,acc,13121,"Mannelly, Patrick",2009,Atlanta,GA
nfl,Central Florida,american,cusa,13121,"Davis, Troy",2009,Atlanta,GA
nfl,Appalachian State,sun-belt,none,13113,"Martin, Sam",2009,Peachtree City,GA
nfl,Furman,none,none,13097,"Lee, Ryan",2009,Douglasville,GA
nfl,Southern California,pac-12,pac-12,13095,"Starling, Jawanza",2009,Albany,GA
nfl,Louisville,acc,big-east,13095,"Branch, Deion",2009,Albany,GA
nfl,Georgia Tech,acc,acc,13095,"Smith, Daryl",2009,Albany,GA
nfl,Western Kentucky,cusa,sun-belt,13089,"Smith, Quanterus",2009,Decatur,GA
nfl,Mississippi,sec,sec,13089,"Rivers, Gerald",2009,Avondale Estates,GA
nfl,Georgia,sec,sec,13077,"Ogletree, Alec",2009,Newnan,GA
nfl,Troy,sun-belt,sun-belt,13067,"Trawick, Brynden",2009,Marietta,GA
nfl,Virginia Tech,acc,acc,13051,"Smith, Andre",2009,Savannah,GA
nfl,Georgia,sec,sec,13049,"Bailey, Champ",2009,Folkston,GA
nfl,Florida,sec,sec,12127,"Gillislee, Mike",2009,DeLand,FL
nfl,Miami (FL),acc,acc,12117,"Armstrong, Ray-Ray",2009,Sanford,FL
nfl,Syracuse,acc,big-east,12115,"Provo, Nick",2009,Sarasota,FL
nfl,Illinois,big-ten,big-ten,12113,"Spence, Akeem",2009,Navarre,FL
nfl,Furman,none,none,12113,"Williams, Jerodis",2009,Milton,FL
nfl,Georgia,sec,sec,12109,"Chapas, Shaun",2009,St. Augustine,FL
nfl,Florida,sec,sec,12109,"Sturgis, Caleb",2009,St. Augustine,FL
nfl,Southern California,pac-12,pac-12,12105,"Robey, Nickell",2009,Frostproof,FL
nfl,Miami (FL),acc,acc,12105,"James, Mike",2009,Haines City,FL
nfl,Florida State,acc,acc,12105,"Williams, Vince",2009,Haines City,FL
nfl,Auburn,sec,sec,12105,"McCalebb, Onterio",2009,Fort Meade,FL
nfl,Louisville,acc,big-east,12103,"Bellamy, Josh",2009,St. Petersburg,FL
nfl,Troy,sun-belt,sun-belt,12101,"Harris, DuJuan",2009,Brooksville,FL
nfl,Ohio State,big-ten,big-ten,12101,"Pickett, Ryan",2009,Zephyrhills,FL
nfl,Furman,none,none,12101,"Cunningham, Sederrik",2009,Zephyrhills,FL
nfl,Arkansas,sec,sec,12101,"Highsmith, Alonzo",2009,Brooksville,FL
nfl,Washington State,pac-12,pac-12,12099,"Tuel, Jeff",2009,Boca Raton,FL
nfl,Texas,big-12,big-12,12099,"Dawson, Phil",2009,West Palm Beach,FL
nfl,North Carolina,acc,acc,12099,"Bernard, Gio",2009,West Palm Beach,FL
nfl,Miami (FL),acc,acc,12099,"Wilfork, Vince",2009,Boynton Beach,FL
nfl,Louisiana State,sec,sec,12099,"Mingo, Barkevious",2009,Belle Glade,FL
nfl,Georgia State,sun-belt,none,12099,"Russell, Donald",2009,West Palm Beach,FL
nfl,Florida State,acc,acc,12099,"Boldin, Anquan",2009,Pahokee,FL
nfl,Florida,sec,sec,12099,"Elam, Matt",2009,West Palm Beach,FL
nfl,South Florida,american,big-east,12095,"Barrington, Sam",2009,Orlando,FL
nfl,Florida,sec,sec,12095,"Starks, Max",2009,Orlando,FL
nfl,Central Florida,american,cusa,12095,"McDuffie, Quincy",2009,Orlando,FL
nfl,Western Michigan,mac,mac,12086,"Hazel, Paul",2009,Miami,FL
nfl,Utah,pac-12,mwc,12086,"Lee, Moe",2009,Miami,FL
nfl,Notre Dame,acc,independent,12086,"Motta, Zeke",2009,Miami,FL
nfl,Miami (FL),acc,acc,12086,"Forston, Marcus",2009,Miami,FL
nfl,Miami (FL),acc,acc,12086,"Johnson, Andre",2009,Miami,FL
nfl,Miami (FL),acc,acc,12086,"McGahee, Willis",2009,Miami,FL
nfl,Miami (FL),acc,acc,12086,"Moss, Santana",2009,Miami,FL
nfl,Miami (FL),acc,acc,12086,"Streeter, Tommy",2009,Miami,FL
nfl,Miami (FL),acc,acc,12086,"Vilma, Jonathan",2009,Coral Gables,FL
nfl,Miami (FL),acc,acc,12086,"Washington, Brandon",2009,Miami,FL
nfl,Massachusetts,mac,none,12086,"Milhim, Stephane",2009,Miami,FL
nfl,Georgia Tech,acc,acc,12086,"Sweeting, Rod",2009,Miami,FL
nfl,Florida State,acc,acc,12086,"Rhodes, Xavier",2009,Miami Gardens,FL
nfl,Florida International,cusa,sun-belt,12086,"Cyprien, Johnathan",2009,North Miami,FL
nfl,Cincinnati,american,big-east,12086,"Thompkins, Kenbrell",2009,Miami,FL
nfl,Central Florida,american,cusa,12086,"Ishmael, Kemal",2009,Miami,FL
nfl,Auburn,sec,sec,12086,"Lemonier, Corey",2009,Miami,FL
nfl,Alabama,sec,sec,12086,"Johnson, Jarret",2009,Homestead,FL
nfl,South Carolina,sec,sec,12081,"Sanders, Ace",2009,Palmetto,FL
nfl,Florida International,cusa,sun-belt,12073,"Williams, Tourek",2009,Tallahassee,FL
nfl,Wake Forest,acc,acc,12071,"Bohanon, Tommy",2009,Cape Coral,FL
nfl,Ohio State,big-ten,big-ten,12057,"Jenkins, Michael",2009,Tampa,FL
nfl,Michigan,big-ten,big-ten,12057,"Feely, Jay",2009,Odessa,FL
nfl,Appalachian State,sun-belt,none,12057,"Presley, De'Andre",2009,Tampa,FL
nfl,Arkansas,sec,sec,12039,"Dominguez, Ray",2009,Quincy,FL
nfl,Connecticut,american,big-east,12033,"Williams, Nick",2009,Pensacola,FL
nfl,West Virginia,big-12,big-east,12021,"Woods, J.D.",2009,Naples,FL
nfl,Georgia Tech,acc,acc,12019,"Butler, Mario",2009,Orange Park,FL
nfl,Michigan,big-ten,big-ten,12011,"Robinson, Denard",2009,Deerfield Beach,FL
nfl,Miami (FL),acc,acc,12011,"McGee, Brandon",2009,Fort Lauderdale,FL
nfl,Florida State,acc,acc,12011,"Datko, Andrew",2009,Weston,FL
nfl,Central Florida,american,cusa,12011,"Samuel, Asante",2009,Fort Lauderdale,FL
nfl,Florida,sec,sec,12009,"Bostic, Jon",2009,Mims,FL
nfl,Virginia,acc,acc,11001,"Johnson, Cam",2009,Washington,DC
nfl,Texas,big-12,big-12,11001,"Loeffler, Cullen",2009,Washington,DC
nfl,Stanford,pac-12,pac-12,11001,"Stephens, Terrence",2009,Washington,DC
nfl,Penn State,big-ten,big-ten,11001,"Morris, Stephon",2009,Washington,DC
nfl,Penn State,big-ten,big-ten,11001,"Scott, Bryan",2009,Washington,DC
nfl,Maryland,big-ten,acc,11001,"Drakeford, Darin",2009,Washington,DC
nfl,Maryland,big-ten,acc,11001,"Francis, A.J.",2009,Washington,DC
nfl,Penn State,big-ten,big-ten,10003,"Szczerba, Andrew",2009,Wilmington,DE
nfl,Rutgers,big-ten,big-east,10001,"Harmon, Duron",2009,Dover,DE
nfl,Florida,sec,sec,9011,"Reed, Jordan",2009,New London,CT
nfl,Georgia,sec,sec,9009,"Jenkins, John",2009,Meriden,CT
nfl,Syracuse,acc,big-east,9003,"Freeney, Dwight",2009,Hartford,CT
nfl,Purdue,big-ten,big-ten,9003,"Koutouvides, Niko",2009,New Britain,CT
nfl,Boston College,acc,acc,9003,"Scafe, Damik",2009,Hartford,CT
nfl,Air Force,mwc,mwc,8077,"Garland, Ben",2009,Grand Junction,CO
nfl,Colorado State,mwc,mwc,8059,"Caprioglio, Joe",2009,Littleton,CO
nfl,California,pac-12,pac-12,8059,"Carter, Andre",2009,Denver,CO
nfl,Colorado,pac-12,big-12,8013,"Pericak, Will",2009,Boulder,CO
nfl,Boston College,acc,acc,8013,"Hasselbeck, Matt",2009,Boulder,CO
nfl,Oregon,pac-12,pac-12,6113,"Boyett, John",2009,Woodland,CA
nfl,Louisiana Tech,cusa,wac,6111,"Cameron, Colby",2009,Newbury Park,CA
nfl,Washington State,pac-12,pac-12,6107,"Wilson, Marquess",2009,Tulare,CA
nfl,Nevada,mwc,wac,6087,"Sudfeld, Zach",2009,Santa Cruz,CA
nfl,Utah State,mwc,wac,6085,"Borel, Diondre",2009,San Jose,CA
nfl,Texas A&M,sec,big-12,6085,"Fuller, Jeff",2009,Stanford,CA
nfl,Oregon,pac-12,pac-12,6085,"Clay, Michael",2009,Santa Clara,CA
nfl,Oregon,pac-12,pac-12,6081,"Jordan, Dion",2009,San Francisco,CA
nfl,Ohio,mac,mac,6081,"Posey, Julian",2009,San Francisco,CA
nfl,Michigan,big-ten,big-ten,6081,"Brady, Tom",2009,San Mateo,CA
nfl,Louisiana Tech,cusa,wac,6081,"Ikharo, Taulib",2009,San Francisco,CA
nfl,Fresno State,mwc,wac,6081,"Evans, Rashad",2009,San Francisco,CA
nfl,Colorado,pac-12,big-12,6081,"Bakhtiari, David",2009,San Mateo,CA
nfl,Kansas State,big-12,big-12,6077,"Malone, Nigel",2009,Manteca,CA
nfl,Utah,pac-12,mwc,6073,"Brenner, Sam",2009,San Diego,CA
nfl,Texas-El Paso,cusa,cusa,6073,"Nelson, James",2009,San Diego,CA
nfl,Stanford,pac-12,pac-12,6073,"Toilolo, Levine",2009,San Diego,CA
nfl,Southern California,pac-12,pac-12,6073,"Holmes, Khaled",2009,San Diego,CA
nfl,San Diego State,mwc,mwc,6073,"Stahovich, Brian",2009,Oceanside,CA
