permalink,name,category_code,funding_total_usd,status,country_code,state_code,region,city,funding_rounds,founded_at,first_funding_at,last_funding_at,last_milestone_at
/company/accion-texas,Accion Texas,nonprofit,2800000,operating,USA,TX,San Antonio,San Antonio,1,1994-01-01,2013-09-25,2013-09-25,
/company/accipiter-radar,Accipiter Radar,other,4700000,operating,USA,NY,Orchard Park,Orchard Park,1,1994-01-01,2013-09-04,2013-09-04,
/company/accipiter-systems,Accipiter Systems,analytics,68827799,operating,USA,PA,Pittsburg,Wexford,2,,2012-02-29,2013-06-05,
/company/acclaimd,Acclaimd,analytics,90000,operating,USA,OH,Columbus,Columbus,2,2012-02-01,2012-06-01,2012-08-07,2012-02-01
/company/acco-brands,Acco Brands,other,10000000,operating,USA,IL,Chicago,Lincolnshire,1,1947-01-01,2007-02-01,2007-02-01,1996-01-01
/company/acco-semiconductor,ACCO Semiconductor,semiconductor,12191919,operating,USA,CA,SF Bay,Sunnyvale,1,,2013-02-06,2013-02-06,2011-01-01
/company/accolo,Accolo,consulting,,operating,USA,CA,SF Bay,Larkspur,1,2000-01-01,2007-06-01,2007-06-01,2011-01-01
/company/accordent-technologies,Accordent Technologies,,4000000,acquired,USA,CA,Los Angeles,El Segundo,1,,2006-03-29,2006-03-29,
/company/accountnow,AccountNow,web,34072000,operating,USA,CA,SF Bay,San Ramon,4,2003-01-01,2004-08-09,2008-03-01,2008-04-01
/company/accruent-holdings,Accruent Holdings,enterprise,32000000,operating,USA,CA,Los Angeles,Santa Monica,1,1995-01-01,2010-02-04,2010-02-04,
/company/accruit,Accruit,software,3315000,operating,USA,CO,Denver,Denver,1,2000-01-01,2008-07-03,2008-07-03,
/company/accu-break-pharmaceuticals,Accu-Break Pharmaceuticals,biotech,1000000,operating,USA,FL,Fort Lauderdale,Plantation,1,2001-01-01,2013-05-21,2013-05-21,
/company/accudial-pharmaceutical,Accudial Pharmaceutical,biotech,7407269,operating,USA,FL,Palm Beach,Boca Raton,2,2010-01-01,2012-10-16,2013-05-30,
/company/accudraft,AccuDraft,software,650000,operating,USA,FL,Orlando,Lake Mary,1,1992-01-01,2006-12-06,2006-12-06,
/company/accuhealth-partners,Accuhealth Partners,health,760000,operating,USA,KS,Kansas City,Olathe,1,2011-01-01,2011-02-21,2011-02-21,
/company/accumetrics,Accumetrics,biotech,110640467,acquired,USA,CA,San Diego,San Diego,9,1996-01-01,2003-05-16,2013-08-30,2012-01-01
/company/accupost-corporation,Accupost Corporation,software,,acquired,USA,CO,Denver,Littleton,1,,2002-08-01,2002-08-01,
/company/accurate-group,Accurate Group,real_estate,12000000,operating,USA,NC,Charlotte,Charlotte,2,,2013-01-08,2013-01-08,2012-01-01
/company/accurence,Accurence,software,1894000,operating,USA,CO,Denver,Westminster,1,2005-01-01,2011-11-08,2011-11-08,
/company/accurev,AccuRev,software,2100000,operating,USA,MA,Boston,Concord,1,1998-01-01,2005-03-07,2005-03-07,
/company/accuri-cytometers,Accuri Cytometers,biotech,32655000,operating,USA,MI,Detroit,Ann Arbor,8,,2005-03-01,2010-10-19,2005-02-01
/company/accuvein,AccuVein,hardware,22500000,operating,USA,NY,Huntington,Huntington,1,2006-01-01,2011-07-28,2011-07-28,
/company/ace,ACE,biotech,500184,operating,USA,PA,Pittsburg,Pittsburgh,1,2006-01-01,2011-09-26,2011-09-26,
/company/ace-metrix,Ace Metrix,advertising,18700000,operating,USA,CA,Los Angeles,El Segundo,5,2007-01-01,2008-08-01,2012-05-29,2012-09-24
/company/ace-comm,ACE*COMM,public_relations,5000000,operating,USA,MD,Washington DC,Gaithersburg,1,1983-01-01,2007-01-01,2007-01-01,2009-01-01
/company/acelrx-pharmaceuticals,AcelRx Pharmaceuticals,biotech,10000002,operating,USA,CA,SF Bay,Redwood City,1,,2012-06-07,2012-06-07,2011-07-01
/company/acendi-interactive,Acendi Interactive,security,2090000,operating,USA,CA,SF Bay,San Francisco,1,,2009-01-09,2009-01-09,
/company/acera-surgical,Acera Surgical,medical,600000,operating,USA,MO,Saint Louis,St. Louis,1,,2013-08-08,2013-08-08,
/company/cvcertify,Acertiv,social,540000,operating,USA,VA,Washington DC,Dulles,1,2011-04-20,2012-10-08,2012-10-08,2012-11-01
/company/acetylon-pharmaceuticals,Acetylon Pharmaceuticals,biotech,151250000,operating,USA,MA,Boston,Boston,6,2008-01-01,2009-08-01,2013-07-29,2013-07-29
/company/aceva-technologies,Aceva Technologies,software,5280000,acquired,USA,CA,SF Bay,San Mateo,1,1999-01-01,2005-07-21,2005-07-21,2002-01-01
/company/achaogen,Achaogen,biotech,100905707,operating,USA,CA,SF Bay,South San Francisco,3,2004-01-01,2006-10-10,2013-03-22,2012-01-01
/company/achates-power,Achates Power,cleantech,31300000,operating,USA,CA,San Diego,San Diego,2,2004-01-01,2009-10-08,2010-01-11,2011-11-01
/company/acheive-cca,Acheive CCA,consulting,5000000,operating,USA,IN,Evansville,Evansville,1,,2009-02-17,2009-02-17,
/company/achelios-therapeutics,Achelios Therapeutics,biotech,1856004,operating,USA,NC,Raleigh-Durham,CHAPEL HILL,1,,2012-02-03,2012-02-03,
/company/achieve-financial-services,Achieve Financial Services,finance,12500000,operating,USA,TX,Austin,Austin,1,,2012-03-20,2012-03-20,
/company/achieve-x,Achieve X,software,150000,operating,USA,PA,Philadelphia,Conshohocken,1,2008-01-01,2010-05-10,2010-05-10,
/company/achieve3000,Achieve3000,,9000000,operating,USA,NJ,Lakewood,Lakewood,1,2000-01-01,2007-07-24,2007-07-24,2000-01-01
/company/achieveit-online,AchieveIt Online,enterprise,3600000,operating,USA,GA,Atlanta,Atlanta,3,2010-01-01,2012-08-28,2013-09-24,
/company/achievemint,AchieveMint,health,,operating,USA,CA,SF Bay,San Francisco,1,2012-01-01,2012-01-01,2012-01-01,2013-06-01
/company/achievers,Achievers,software,49122326,operating,USA,CA,SF Bay,San Francisco,4,1995-01-01,2008-07-31,2011-09-28,2012-01-10
/company/achievo-r-corporation,Achievo(R) Corporation,software,24000000,operating,USA,CA,SF Bay,San Ramon,1,,2007-02-26,2007-02-26,
/company/achillion-pharmaceuticals,Achillion Pharmaceuticals,biotech,50100000,ipo,USA,CT,New Haven,New Haven,1,1998-01-01,2010-08-18,2010-08-18,2012-08-30
/company/achronix-semiconductor,Achronix Semiconductor,semiconductor,135776263,operating,USA,CA,SF Bay,San Jose,5,2004-01-01,2007-01-23,2013-04-09,2013-01-01
/company/aciex-therapeutics,Aciex Therapeutics,biotech,8000000,operating,USA,MA,Boston,Westborough,1,,2011-08-12,2011-08-12,
/company/aclaris-therapeutics,Aclaris Therapeutics,biotech,21000000,operating,USA,PA,Philadelphia,Malvern,1,,2012-10-24,2012-10-24,
/company/aconex,Aconex,software,85000000,operating,USA,CA,SF Bay,San Bruno,1,2000-01-01,2008-09-23,2008-09-23,2012-01-01
/company/acopia-networks,Acopia Networks,,20000000,acquired,USA,MA,Boston,Lowell,1,2002-01-01,2006-06-19,2006-06-19,
/company/acopio,Acopio,analytics,20000,operating,USA,CA,California - Other,,1,,2012-04-01,2012-04-01,
/company/acorio,Acorio,enterprise,,operating,USA,MA,Boston,Boston,1,2012-01-01,2013-04-29,2013-04-29,
/company/acorns-grow,Acorns Grow,software,1145200,operating,USA,CA,Los Angeles,NEWPORT BEACH,1,,2013-05-20,2013-05-20,
/company/acoustic-technologies,Acoustic Technologies,software,15413435,operating,USA,AZ,Phoenix,Mesa,2,1998-01-01,2012-04-12,2013-04-12,2001-12-01
/company/acquaintable,Acquaintable,web,40000,operating,USA,NY,New York,New York,1,2012-01-01,2013-01-07,2013-01-07,2013-04-26
/company/acquia,Acquia,enterprise,68500000,operating,USA,MA,Boston,Burlington,5,2007-12-01,2007-12-01,2012-11-30,2012-10-25
/company/acrisure,Acrisure,finance,20000000,operating,USA,MI,Grand Rapids,Grand Rapids,1,2006-01-01,2010-01-29,2010-01-29,
/company/acronis,Acronis,software,11000000,operating,USA,MA,Boston,Burlington,1,2002-01-01,2004-01-01,2004-01-01,2013-09-02
/company/acronym-media-inc,"Acronym Media, Inc.",search,,operating,USA,NY,New York,New York,1,1995-03-01,2001-09-05,2001-09-05,2013-03-19
/company/acsis,Acsis,software,6000000,operating,USA,NJ,Philadelphia,Marlton,1,1996-01-01,2006-08-14,2006-08-14,2011-10-03
/company/act-biotech,ACT Biotech,biotech,24980000,operating,USA,CA,SF Bay,San Francisco,4,2008-01-01,2008-05-06,2009-10-14,
/company/act-on-software,Act-On Software,enterprise,30000000,operating,USA,OR,Portland,Beaverton,3,2008-01-01,2010-11-15,2012-09-05,
/company/actacell,Actacell,cleantech,9800000,acquired,USA,TX,Austin,Austin,3,,2008-07-22,2010-12-29,
/company/actelis-networks,Actelis Networks,network_hosting,57616859,operating,USA,CA,SF Bay,Fremont,6,1998-01-01,2007-01-01,2013-06-24,2013-01-01
/company/actiance,Actiance,software,15600000,operating,USA,CA,SF Bay,Belmont,1,1998-01-01,2007-09-11,2007-09-11,2012-01-01
/company/actifio,Actifio,enterprise,107500000,operating,USA,MA,Boston,Waltham,4,2009-07-01,2010-07-21,2013-03-06,2012-04-09
/company/actimis-pharmaceuticals,Actimis Pharmaceuticals,biotech,15600000,acquired,USA,CA,San Diego,San Diego,2,,2005-04-28,2008-06-06,
/company/actinium-pharmaceuticals,Actinium Pharmaceuticals,biotech,9630475,operating,USA,NY,New York,New York,3,2000-01-01,2011-10-17,2012-12-31,
/company/actinobac-biomed,Actinobac Biomed,biotech,600000,operating,USA,NJ,North Brunswick,North Brunswick,2,2009-01-01,2009-03-20,2013-02-21,
/company/actionengine,Action Engine,mobile,58200000,acquired,USA,WA,Seattle,Bellevue,5,2000-02-01,2000-05-01,2007-07-01,2011-01-01
/company/action-products-international,Action Products International,software,10150000,operating,USA,NY,New York,New York,2,,2011-10-19,2012-05-10,
/company/actionx,ActionX,mobile,3000000,operating,USA,NY,New York,New York,1,,2013-09-16,2013-09-16,
/company/activ-financial-systems,ACTIV Financial Systems,software,25000000,operating,USA,IL,Chicago,Chicago,1,2002-01-01,2010-01-20,2010-01-20,
/company/activ-technologies,Activ Technologies,software,40000,operating,USA,GA,Atlanta,Roswell,1,2006-01-01,2012-09-26,2012-09-26,
/company/activate-healthcare,Activate Healthcare,medical,950000,operating,USA,IN,Indianapolis,Indianapolis,1,2009-01-01,2012-01-06,2012-01-06,
/company/mednetworks,Activate Networks,analytics,16000000,operating,USA,MA,Boston,Newton,3,2010-08-09,2010-08-09,2012-11-13,2012-11-01
/company/activation-life,Activation Life,biotech,40000,operating,USA,MN,Minneapolis,Bloomington,1,,2013-05-15,2013-05-15,
/company/active-endpoints,Active Endpoints,enterprise,22500000,operating,USA,MA,Boston,Waltham,5,2003-01-01,2004-08-01,2010-09-21,2012-07-24
/company/active-international,Active International,advertising,35000000,operating,USA,NY,New York,Pearl River,1,1984-01-01,2013-08-07,2013-08-07,2004-01-01
/company/activelifescientific,Active Life Scientific,biotech,500000,operating,USA,CA,Santa Barbara,Santa Barbara,1,2007-01-01,2013-05-16,2013-05-16,
/company/activenetwork,ACTIVE Network,software,213900000,ipo,USA,CA,San Diego,San Diego,8,1999-08-01,1999-09-01,2008-08-27,2012-09-28
/company/active-optical-mems,Active Optical MEMS,other,2000000,operating,USA,CA,SF Bay,Fremont,1,,2007-07-20,2007-07-20,
/company/active-storage,Active Storage,enterprise,9200000,operating,USA,CA,Los Angeles,Torrance,2,2008-10-01,2009-11-17,2012-08-28,2010-09-29
/company/active-semi,Active-Semi,semiconductor,6000000,operating,USA,TX,Dallas,Allen,1,2004-01-01,2011-06-15,2011-06-15,2012-01-01
/company/actively-learn,Actively Learn,education,625190,operating,USA,WA,Seattle,Seattle,1,2012-04-11,2013-09-27,2013-09-27,2012-07-15
/company/activepath,ActivePath,finance,13250001,operating,USA,NY,New York,New York,2,2007-01-01,2011-09-19,2012-11-30,2012-11-27
/company/activerain,ActiveRain,web,2750000,operating,USA,WA,Seattle,Seattle,1,2006-06-01,2008-01-21,2008-01-21,2011-10-01
/company/activetrak,ActiveTrak,software,500000,operating,USA,OR,Portland,Portland,1,2007-01-01,2010-03-09,2010-03-09,2010-12-20
/company/actividentity,ActivIdentity,enterprise,5422959,acquired,USA,CA,SF Bay,Fremont,1,1985-01-01,2009-12-29,2009-12-29,2011-01-26
/company/acton,ACTON,ecommerce,100000,operating,USA,CA,Los Angeles,Altadena,1,2011-01-01,2013-08-15,2013-08-15,2007-01-01
/company/acton-pharmaceuticals,Acton Pharmaceuticals,biotech,36700005,acquired,USA,MA,Boston,Marlborough,4,,2009-12-16,2013-05-21,2010-01-22
/company/actuatedmedical,ActuatedMedical,hardware,150000,operating,USA,PA,unknown,Bellefonte,1,2006-01-01,2012-03-06,2012-03-06,
/company/actv8,actv8,network_hosting,3264866,operating,USA,CA,Los Angeles,Beverly Hills,1,2011-01-01,2012-09-28,2012-09-28,
/company/acufocus,AcuFocus,medical,65000000,operating,USA,CA,Los Angeles,Irvine,1,2001-01-01,2011-11-29,2011-11-29,
/company/acuityads,AcuityAds,advertising,3000000,operating,USA,NY,New York,New York,1,,2013-07-18,2013-07-18,2013-05-01
/company/acumatica,Acumatica,enterprise,,operating,USA,WA,Seattle,Kirkland,2,2007-01-01,2009-11-03,2011-09-13,2013-05-01
/company/acumen-holdings,Acumen Holdings,ecommerce,93000000,operating,USA,AR,Fayetteville,Fayetteville,3,1995-01-01,2010-12-20,2013-04-07,2012-01-01
/company/acumen-pharmaceuticals,Acumen Pharmaceuticals,biotech,2200000,operating,USA,CA,SF Bay,Livermore,2,,2006-08-17,2013-05-15,
/company/acumentrics,Acumentrics,manufacturing,18100000,operating,USA,MA,Boston,Westwood,2,1994-01-01,2008-06-05,2011-09-14,
/company/acupera,Acupera,medical,,operating,USA,CA,SF Bay,San Francisco,1,2011-08-01,2011-08-01,2011-08-01,
/company/acusphere,Acusphere,biotech,2500000,operating,USA,MA,Boston,Lexington,1,1993-01-01,2012-02-23,2012-02-23,2012-01-01
/company/acutus-medical,Acutus Medical,biotech,59476464,operating,USA,CA,San Diego,San Diego,4,,2011-08-08,2013-08-20,2013-06-01
/company/acylin-therapeutics,Acylin Therapeutics,biotech,6400000,operating,USA,WA,Seattle,Seattle,2,2009-01-01,2011-01-11,2012-06-04,2004-01-01
/company/ad-infuse,Ad Infuse,advertising,17600000,acquired,USA,CA,SF Bay,San Francisco,3,2005-11-01,2005-01-01,2008-01-23,2011-06-09
/company/ad-knights,Ad Knights,advertising,50000,closed,USA,TX,Houston,Houston,1,2010-03-01,2010-03-01,2010-03-01,
/company/ad-summos,Ad Summos,advertising,3049999,closed,USA,NY,New York,New York,1,2010-01-01,2010-03-25,2010-03-25,
/company/adagio-medical,Adagio Medical,medical,2500001,operating,USA,CA,Los Angeles,Laguna Hills,1,2011-01-01,2013-03-29,2013-03-29,
/company/adama-materials,Adama Materials,nanotech,6510445,operating,USA,HI,Honolulu,Honolulu,2,2008-01-01,2010-09-29,2013-08-20,2010-09-01
/company/adamas-pharmaceuticals,Adamas Pharmaceuticals,biotech,82000000,operating,USA,CA,SF Bay,Emeryville,4,2000-01-01,2005-05-01,2009-10-01,
/company/adamis-pharmaceuticals,Adamis Pharmaceuticals,biotech,11377078,operating,USA,CA,San Diego,SAN DIEGO,4,,2012-04-06,2013-07-11,
/company/adams-arms,Adams Arms,manufacturing,2700000,operating,USA,FL,Tampa,Palm Harbor,1,2007-01-01,2012-07-11,2012-07-11,2012-01-01
/company/adap-tv,Adap.tv,advertising,48500000,acquired,USA,CA,SF Bay,San Mateo,5,2006-11-01,2007-02-01,2011-03-28,2013-08-15
/company/adapt-technologies,Adapt Technologies,,10000000,acquired,USA,CA,Los Angeles,Pasadena,1,2001-01-01,2005-06-12,2005-06-12,2013-01-01
/company/adapteva,Adapteva,semiconductor,2354000,operating,USA,MA,Boston,Lexington,2,2008-03-15,2009-10-27,2012-06-07,
/company/adaptive-advertising-inc,"Adaptive Advertising, Inc.",advertising,,operating,USA,CA,SF Bay,San Francisco,1,2010-04-01,2012-01-01,2012-01-01,2012-02-01
/company/adaptive-biotechnologies,Adaptive Biotechnologies,biotech,7524792,operating,USA,WA,Seattle,Seattle,2,2009-01-01,2013-07-11,2013-09-13,
/company/adaptive-computing,Adaptive Computing,enterprise,19999999,operating,USA,UT,Salt Lake City,Provo,2,2001-01-01,2010-09-14,2012-02-29,2012-01-01
/company/adaptive-ozone-solutions,Adaptive Ozone Solutions,cleantech,3750000,operating,USA,KS,Kansas City,Lenexa,1,,2008-06-30,2008-06-30,
/company/adaptive-payments,Adaptive Payments,ecommerce,4937798,operating,USA,FL,Fort Lauderdale,Plantation,1,2009-01-01,2012-10-16,2012-10-16,2009-01-01
/company/adaptive-planning,Adaptive Planning,software,84500000,operating,USA,CA,SF Bay,Mountain View,4,2003-04-01,2007-03-01,2013-05-21,
/company/adaptive-tcr,Adaptive TCR,biotech,10350000,closed,USA,WA,Seattle,Seattle,2,2009-01-01,2010-03-26,2011-06-10,
/company/adaptiveblue,AdaptiveBlue,games_video,24020000,operating,USA,NY,New York,NYC,4,2007-01-01,2007-02-15,2012-01-11,2010-12-03
/company/adaptivity,Adaptivity,enterprise,20105315,operating,USA,NC,Charlotte,Charlotte,5,2007-01-01,2010-10-05,2013-01-04,2010-10-05
/company/adaptix,ADAPTIX,public_relations,1000000,acquired,USA,TX,Dallas,Carrollton,1,,2011-10-18,2011-10-18,2004-01-01
/company/adapt-ly,Adaptly,advertising,13200000,operating,USA,NY,New York,New York,3,2010-04-14,2010-10-01,2012-05-09,2013-01-01
/company/adapx,Adapx,software,30000000,operating,USA,WA,Seattle,Seattle,5,1999-01-01,2007-12-05,2013-04-11,2012-07-01
/company/adara-media,Adara Media,advertising,32400000,operating,USA,CA,SF Bay,Mountain View,3,2005-01-01,2006-02-20,2013-02-21,2008-01-01
/company/adarza-biosystems,Adarza BioSystems,biotech,250000,operating,USA,NY,West Henrietta,West Henrietta,2,,2013-04-17,2013-07-18,
/company/adayana,Adayana,,20000000,operating,USA,IN,Indianapolis,Indianapolis,1,2001-01-01,2007-07-04,2007-07-04,
/company/adbrite,adBrite,advertising,40400000,acquired,USA,CA,SF Bay,San Francisco,4,2003-01-01,2004-09-01,2012-05-01,2013-06-20
/company/adbuddy,AdBuddy,advertising,100000,operating,USA,NC,Raliegh,Raliegh,1,2012-06-10,2012-09-01,2012-09-01,2012-10-01
/company/adcade,Adcade,advertising,1500000,operating,USA,NY,New York,New York,1,2011-12-01,2012-11-01,2012-11-01,2011-12-01
/company/adcare-health-systems,AdCare Health Systems,biotech,8750000,operating,USA,GA,Atlanta,Roswell,2,,2012-04-11,2012-07-11,
/company/adchemy,Adchemy,advertising,119191000,operating,USA,CA,SF Bay,Foster City,7,2004-01-01,2005-02-09,2011-09-21,2012-07-01
/company/adconion-media-group,Adconion Media Group,advertising,114000000,operating,USA,CA,Los Angeles,Santa Monica,2,2005-01-01,2008-02-24,2011-05-09,2012-02-01
/company/addepar,Addepar,finance,15839694,operating,USA,CA,SF Bay,Mountain View,1,2009-01-01,2011-06-15,2011-06-15,
/company/additech,Additech,automotive,10600000,operating,USA,TX,Houston,Houston,2,1995-01-01,2006-08-09,2010-08-13,2011-01-01
/company/addmybest,AddMyBest,ecommerce,1170000,operating,USA,,New Jersey,New Jersey,1,2009-08-01,2009-01-01,2009-01-01,2012-04-06
/company/addontv,AddonTV,advertising,1000000,operating,USA,CA,Los Angeles,Beverly Hills,1,2009-08-01,2011-01-01,2011-01-01,2011-04-01
/company/addoway,Addoway,ecommerce,50000,operating,USA,CA,SF Bay,San Francisco,1,2010-04-01,2009-12-01,2009-12-01,2010-12-30
/company/addthis,AddThis,analytics,75000000,operating,USA,VA,Washington DC,Vienna,7,2004-01-01,2006-05-01,2011-10-31,2013-07-30
/company/addvocate,Addvocate,enterprise,2390000,operating,USA,CA,SF Bay,San Francisco,1,2012-05-01,2013-07-24,2013-07-24,2013-07-24
/company/addy,Addy,web,320000,operating,USA,CA,SF Bay,San Francisco,1,2012-05-01,2013-09-23,2013-09-23,2013-02-01
/company/adea,Adea,consulting,5000000,operating,USA,TX,Dallas,Irving,1,1996-01-01,2007-01-01,2007-01-01,
/company/adealio,aDealio,ecommerce,1500000,operating,USA,TX,Austin,Austin,2,2010-04-01,2011-03-01,2011-08-22,2010-04-01
/company/adecn,AdECN,advertising,3100000,acquired,USA,CA,Santa Barbara,Carpinteria,1,2003-01-01,2006-02-01,2006-02-01,2008-01-01
/company/adelavoice,AdelaVoice,software,250000,operating,USA,MA,Boston,Boston,1,2010-01-01,2010-04-27,2010-04-27,2010-11-01
/company/adelja-learning,Adelja Learning,education,505000,operating,USA,NH,Concord,Concord,2,2010-01-01,2010-03-02,2012-05-29,
/company/adelphic-mobile,Adelphic Mobile,mobile,12000000,operating,USA,MA,Boston,Waltham,2,2010-01-01,2012-03-13,2012-12-04,2013-05-01
/company/adenios,Adenios,biotech,460000,operating,USA,NY,Ithaca,Ithaca,1,2009-01-01,2010-01-04,2010-01-04,
/company/adept-cloud,Adept Cloud,enterprise,700000,acquired,USA,CA,SF Bay,San Mateo,1,2011-06-01,2012-11-01,2012-11-01,2012-01-01
/company/adesso-solutions,Adesso Solutions,software,6000000,operating,USA,IL,Chicago,Rolling Meadows,1,2002-01-01,2010-10-25,2010-10-25,2010-10-20
/company/adesto-technologies,Adesto Technologies,semiconductor,23624995,operating,USA,CA,SF Bay,Sunnyvale,4,2006-01-01,2010-06-29,2013-02-14,2011-01-01
/company/adexlink,AdexLink,advertising,2000000,closed,USA,CA,SF Bay,Campbell,1,2010-08-16,2011-06-10,2011-06-10,
/company/adeze,Adeze,advertising,5500000,operating,USA,CA,SF Bay,San Francisco,2,2005-01-01,2006-06-21,2008-04-10,2008-01-01
